Time	Current
0.00000	3.1014e-10
0.00054	3.1168e-10
0.00108	3.1323e-10
0.00162	3.1479e-10
0.00216	3.1636e-10
0.00270	3.1794e-10
0.00324	3.1954e-10
0.00378	3.2114e-10
0.00432	3.2276e-10
0.00486	3.2438e-10
0.00540	3.2602e-10
0.00594	3.2767e-10
0.00648	3.2932e-10
0.00702	3.3099e-10
0.00756	3.3266e-10
0.00810	3.3434e-10
0.00864	3.3604e-10
0.00918	3.3774e-10
0.00972	3.3944e-10
0.01026	3.4116e-10
0.01080	3.4288e-10
0.01134	3.4460e-10
0.01188	3.4633e-10
0.01242	3.4807e-10
0.01296	3.4980e-10
0.01350	3.5155e-10
0.01404	3.5329e-10
0.01458	3.5504e-10
0.01512	3.5678e-10
0.01566	3.5853e-10
0.01620	3.6028e-10
0.01674	3.6202e-10
0.01728	3.6376e-10
0.01782	3.6550e-10
0.01836	3.6724e-10
0.01890	3.6897e-10
0.01944	3.7069e-10
0.01998	3.7241e-10
0.02052	3.7412e-10
0.02106	3.7582e-10
0.02160	3.7751e-10
0.02214	3.7919e-10
0.02268	3.8086e-10
0.02322	3.8251e-10
0.02376	3.8416e-10
0.02430	3.8578e-10
0.02484	3.8740e-10
0.02538	3.8899e-10
0.02592	3.9057e-10
0.02646	3.9213e-10
0.02700	3.9368e-10
0.02754	3.9520e-10
0.02808	3.9670e-10
0.02862	3.9818e-10
0.02916	3.9964e-10
0.02970	4.0107e-10
0.03024	4.0249e-10
0.03078	4.0387e-10
0.03132	4.0523e-10
0.03186	4.0657e-10
0.03240	4.0788e-10
0.03294	4.0917e-10
0.03348	4.1042e-10
0.03402	4.1165e-10
0.03456	4.1285e-10
0.03510	4.1402e-10
0.03564	4.1517e-10
0.03618	4.1628e-10
0.03672	4.1736e-10
0.03726	4.1842e-10
0.03780	4.1944e-10
0.03834	4.2044e-10
0.03888	4.2140e-10
0.03942	4.2234e-10
0.03996	4.2324e-10
0.04050	4.2412e-10
0.04104	4.2510e-10
0.04158	4.2604e-10
0.04212	4.2693e-10
0.04266	4.2777e-10
0.04320	4.2857e-10
0.04374	4.2934e-10
0.04428	4.3006e-10
0.04482	4.3075e-10
0.04536	4.3140e-10
0.04590	4.3201e-10
0.04644	4.3259e-10
0.04698	4.3313e-10
0.04752	4.3364e-10
0.04806	4.3412e-10
0.04860	4.3457e-10
0.04914	4.3499e-10
0.04968	4.3538e-10
0.05022	4.3574e-10
0.05076	4.3607e-10
0.05130	4.3637e-10
0.05184	4.3665e-10
0.05238	4.3690e-10
0.05292	4.3713e-10
0.05346	4.3734e-10
0.05400	4.3752e-10
0.05454	4.3767e-10
0.05508	4.3781e-10
0.05562	4.3792e-10
0.05616	4.3801e-10
0.05670	4.3808e-10
0.05724	4.3814e-10
0.05778	4.3817e-10
0.05832	4.3818e-10
0.05886	4.3817e-10
0.05940	4.3815e-10
0.05994	4.3811e-10
0.06048	4.3805e-10
0.06102	4.3797e-10
0.06156	4.3788e-10
0.06210	4.3778e-10
0.06264	4.3765e-10
0.06318	4.3752e-10
0.06372	4.3736e-10
0.06426	4.3720e-10
0.06480	4.3702e-10
0.06534	4.3682e-10
0.06588	4.3662e-10
0.06642	4.3640e-10
0.06696	4.3617e-10
0.06750	4.3592e-10
0.06804	4.3567e-10
0.06858	4.3540e-10
0.06912	4.3512e-10
0.06966	4.3484e-10
0.07020	4.3454e-10
0.07074	4.3423e-10
0.07128	4.3391e-10
0.07182	4.3358e-10
0.07236	4.3324e-10
0.07290	4.3289e-10
0.07344	4.3254e-10
0.07398	4.3217e-10
0.07452	4.3180e-10
0.07506	4.3142e-10
0.07560	4.3103e-10
0.07614	4.3063e-10
0.07668	4.3023e-10
0.07722	4.2982e-10
0.07776	4.2940e-10
0.07830	4.2897e-10
0.07884	4.2854e-10
0.07938	4.2810e-10
0.07992	4.2766e-10
0.08046	4.2721e-10
0.08100	4.2675e-10
0.08154	4.2629e-10
0.08208	4.2582e-10
0.08262	4.2535e-10
0.08316	4.2487e-10
0.08370	4.2439e-10
0.08424	4.2390e-10
0.08478	4.2340e-10
0.08532	4.2290e-10
0.08586	4.2240e-10
0.08640	4.2189e-10
0.08694	4.2138e-10
0.08748	4.2087e-10
0.08802	4.2035e-10
0.08856	4.1982e-10
0.08910	4.1929e-10
0.08964	4.1876e-10
0.09018	4.1823e-10
0.09072	4.1769e-10
0.09126	4.1715e-10
0.09180	4.1660e-10
0.09234	4.1605e-10
0.09288	4.1550e-10
0.09342	4.1495e-10
0.09396	4.1439e-10
0.09450	4.1383e-10
0.09504	4.1326e-10
0.09558	4.1270e-10
0.09612	4.1213e-10
0.09666	4.1155e-10
0.09720	4.1098e-10
0.09774	4.1040e-10
0.09828	4.0982e-10
0.09882	4.0924e-10
0.09936	4.0866e-10
0.09990	4.0807e-10
0.10044	4.0748e-10
0.10098	4.0689e-10
0.10152	4.0630e-10
0.10206	4.0571e-10
0.10260	4.0511e-10
0.10314	4.0451e-10
0.10368	4.0391e-10
