Time	Current
 0.00000	4.6538e-09
 0.00054	4.6561e-09
 0.00108	4.6525e-09
 0.00162	4.6505e-09
 0.00216	4.6590e-09
 0.00270	4.6818e-09
 0.00324	4.7165e-09
 0.00378	4.7552e-09
 0.00432	4.7975e-09
 0.00486	4.8386e-09
 0.00540	4.8787e-09
 0.00594	4.9176e-09
 0.00648	4.9555e-09
 0.00702	4.9923e-09
 0.00756	5.0281e-09
 0.00810	5.0629e-09
 0.00864	5.0966e-09
 0.00918	5.1292e-09
 0.00972	5.1607e-09
 0.01026	5.1933e-09
 0.01080	5.2298e-09
 0.01134	5.2730e-09
 0.01188	5.3244e-09
 0.01242	5.3821e-09
 0.01296	5.4406e-09
 0.01350	5.4938e-09
 0.01404	5.5390e-09
 0.01458	5.5770e-09
 0.01512	5.6102e-09
 0.01566	5.6407e-09
 0.01620	5.6697e-09
 0.01674	5.6979e-09
 0.01728	5.7253e-09
 0.01782	5.7519e-09
 0.01836	5.7777e-09
 0.01890	5.8026e-09
 0.01944	5.8318e-09
 0.01998	5.8747e-09
 0.02052	5.9421e-09
 0.02106	6.0453e-09
 0.02160	6.1861e-09
 0.02214	6.3550e-09
 0.02268	6.5337e-09
 0.02322	6.7054e-09
 0.02376	6.8598e-09
 0.02430	6.9938e-09
 0.02484	7.1076e-09
 0.02538	7.2050e-09
 0.02592	7.2897e-09
 0.02646	7.3652e-09
 0.02700	7.4336e-09
 0.02754	7.4962e-09
 0.02808	7.5540e-09
 0.02862	7.6119e-09
 0.02916	7.6938e-09
 0.02970	7.8151e-09
 0.03024	7.9934e-09
 0.03078	8.2273e-09
 0.03132	8.4861e-09
 0.03186	8.7262e-09
 0.03240	8.8840e-09
 0.03294	8.9401e-09
 0.03348	8.8848e-09
 0.03402	8.7667e-09
 0.03456	8.6138e-09
 0.03510	8.5005e-09
 0.03564	8.4465e-09
 0.03618	8.4186e-09
 0.03672	8.3746e-09
 0.03726	8.3081e-09
 0.03780	8.2461e-09
 0.03834	8.2052e-09
 0.03888	8.1879e-09
 0.03942	8.1824e-09
 0.03996	8.1872e-09
 0.04050	8.1915e-09
 0.04104	8.1947e-09
 0.04158	8.1964e-09
 0.04212	8.1957e-09
 0.04266	8.1917e-09
 0.04320	8.1838e-09
 0.04374	8.1721e-09
 0.04428	8.1580e-09
 0.04482	8.1431e-09
 0.04536	8.1281e-09
 0.04590	8.1132e-09
 0.04644	8.0976e-09
 0.04698	8.0808e-09
 0.04752	8.0626e-09
 0.04806	8.0426e-09
 0.04860	8.0210e-09
 0.04914	7.9976e-09
 0.04968	7.9724e-09
 0.05022	7.9460e-09
 0.05076	7.9665e-09
 0.05130	8.0584e-09
 0.05184	8.2566e-09
 0.05238	8.5625e-09
 0.05292	8.9192e-09
 0.05346	9.2378e-09
 0.05400	9.4534e-09
 0.05454	9.5580e-09
 0.05508	9.5842e-09
 0.05562	9.5698e-09
 0.05616	9.5355e-09
 0.05670	9.4984e-09
 0.05724	9.4601e-09
 0.05778	9.4206e-09
 0.05832	9.3798e-09
 0.05886	9.3378e-09
 0.05940	9.2945e-09
 0.05994	9.2502e-09
 0.06048	9.2047e-09
 0.06102	9.1580e-09
 0.06156	9.1099e-09
 0.06210	9.0606e-09
 0.06264	9.0100e-09
 0.06318	8.9585e-09
 0.06372	8.9063e-09
 0.06426	8.8536e-09
 0.06480	8.8005e-09
 0.06534	8.7471e-09
 0.06588	8.6935e-09
 0.06642	8.6398e-09
 0.06696	8.5859e-09
 0.06750	8.5319e-09
 0.06804	8.4780e-09
 0.06858	8.4241e-09
 0.06912	8.3701e-09
 0.06966	8.3159e-09
 0.07020	8.2609e-09
 0.07074	8.2050e-09
 0.07128	8.1480e-09
 0.07182	8.0906e-09
 0.07236	8.0337e-09
 0.07290	7.9787e-09
 0.07344	7.9266e-09
 0.07398	7.8779e-09
 0.07452	7.8319e-09
 0.07506	7.7877e-09
 0.07560	7.7438e-09
 0.07614	7.6992e-09
 0.07668	7.6541e-09
 0.07722	7.6095e-09
 0.07776	7.5663e-09
 0.07830	7.5243e-09
 0.07884	7.4828e-09
 0.07938	7.4416e-09
 0.07992	7.4009e-09
 0.08046	7.3608e-09
 0.08100	7.3216e-09
 0.08154	7.2834e-09
 0.08208	7.1798e-09
 0.08262	6.9729e-09
 0.08316	6.6125e-09
 0.08370	6.0935e-09
 0.08424	5.4939e-09
 0.08478	4.9419e-09
 0.08532	4.5357e-09
 0.08586	4.2925e-09
 0.08640	4.1681e-09
 0.08694	4.1072e-09
 0.08748	4.0781e-09
 0.08802	4.0551e-09
 0.08856	4.0339e-09
 0.08910	4.0141e-09
 0.08964	3.9952e-09
 0.09018	3.9770e-09
 0.09072	4.0232e-09
 0.09126	4.1708e-09
 0.09180	4.4670e-09
 0.09234	4.9160e-09
 0.09288	5.4416e-09
 0.09342	5.9193e-09
 0.09396	6.2555e-09
 0.09450	6.4357e-09
 0.09504	6.5041e-09
 0.09558	6.5149e-09
 0.09612	6.4983e-09
 0.09666	6.4783e-09
 0.09720	6.4583e-09
 0.09774	6.4377e-09
 0.09828	6.4164e-09
 0.09882	6.3940e-09
 0.09936	6.3703e-09
 0.09990	6.3452e-09
 0.10044	6.3186e-09
 0.10098	6.2905e-09
 0.10152	6.2607e-09
 0.10206	6.2294e-09
 0.10260	6.1963e-09
 0.10314	6.1614e-09
 0.10368	6.1248e-09
 0.10422	6.0865e-09
 0.10476	6.0463e-09
 0.10530	6.0044e-09
 0.10584	5.9607e-09
 0.10638	5.9153e-09
 0.10692	5.8680e-09
 0.10746	5.8189e-09
 0.10800	5.7679e-09
 0.10854	5.7150e-09
 0.10908	5.6601e-09
 0.10962	5.6033e-09
 0.11016	5.5447e-09
 0.11070	5.4844e-09
 0.11124	5.4227e-09
 0.11178	5.3597e-09
 0.11232	5.2957e-09
 0.11286	5.2309e-09
 0.11340	5.1654e-09
 0.11394	5.0993e-09
 0.11448	5.0326e-09
 0.11502	4.9650e-09
 0.11556	4.8967e-09
 0.11610	4.8274e-09
 0.11664	4.7572e-09
 0.11718	4.6898e-09
 0.11772	4.6238e-09
 0.11826	4.5635e-09
 0.11880	4.5049e-09
 0.11934	4.4439e-09
 0.11988	4.3785e-09
 0.12042	4.3042e-09
 0.12096	4.2229e-09
 0.12150	4.1375e-09
 0.12204	4.0485e-09
 0.12258	3.9566e-09
 0.12312	3.8663e-09
 0.12366	3.7823e-09
 0.12420	3.7089e-09
 0.12474	3.6438e-09
 0.12528	3.5796e-09
 0.12582	3.5100e-09
 0.12636	3.4306e-09
 0.12690	3.3420e-09
 0.12744	3.2468e-09
 0.12798	3.1475e-09
 0.12852	3.0446e-09
 0.12906	2.9077e-09
 0.12960	2.7164e-09
 0.13014	2.4490e-09
 0.13068	2.1062e-09
 0.13122	1.7263e-09
 0.13176	1.3699e-09
 0.13230	1.0822e-09
 0.13284	8.6606e-10
 0.13338	6.9897e-10
 0.13392	5.6127e-10
 0.13446	4.4812e-10
 0.13500	3.5321e-10
 0.13554	2.7267e-10
 0.13608	2.0267e-10
 0.13662	1.4154e-10
 0.13716	9.0383e-11
 0.13770	5.1130e-11
 0.13824	2.4974e-11
 0.13878	1.0233e-11
 0.13932	3.3553e-12
 0.13986	7.7468e-13
 0.14040	8.6303e-14
 0.14094	6.9389e-24
 0.14148	6.9389e-24
 0.14202	6.9389e-24
 0.14256	6.9389e-24
 0.14310	6.9389e-24
 0.14364	6.9389e-24
 0.14418	6.9389e-24
 0.14472	6.9389e-24
 0.14526	6.9389e-24
 0.14580	6.9389e-24
