Time	Current
 0.00000	4.7155e-09
 0.00054	5.1205e-09
 0.00108	5.8137e-09
 0.00162	6.7803e-09
 0.00216	7.8506e-09
 0.00270	8.7677e-09
 0.00324	9.3504e-09
 0.00378	9.5455e-09
 0.00432	9.5000e-09
 0.00486	9.3638e-09
 0.00540	9.3005e-09
 0.00594	9.4180e-09
 0.00648	9.7484e-09
 0.00702	1.0227e-08
 0.00756	1.0747e-08
 0.00810	1.1224e-08
 0.00864	1.1622e-08
 0.00918	1.1942e-08
 0.00972	1.2190e-08
 0.01026	1.2388e-08
 0.01080	1.2546e-08
 0.01134	1.2673e-08
 0.01188	1.2773e-08
 0.01242	1.2847e-08
 0.01296	1.2888e-08
 0.01350	1.2844e-08
 0.01404	1.2695e-08
 0.01458	1.2413e-08
 0.01512	1.2019e-08
 0.01566	1.1592e-08
 0.01620	1.1231e-08
 0.01674	1.1002e-08
 0.01728	1.0910e-08
 0.01782	1.0921e-08
 0.01836	1.0988e-08
 0.01890	1.1087e-08
 0.01944	1.1187e-08
 0.01998	1.1281e-08
 0.02052	1.1363e-08
 0.02106	1.1436e-08
 0.02160	1.1505e-08
 0.02214	1.1588e-08
 0.02268	1.1698e-08
 0.02322	1.1836e-08
 0.02376	1.1986e-08
 0.02430	1.2125e-08
 0.02484	1.2241e-08
 0.02538	1.2330e-08
 0.02592	1.2396e-08
 0.02646	1.2447e-08
 0.02700	1.2489e-08
 0.02754	1.2526e-08
 0.02808	1.2558e-08
 0.02862	1.2592e-08
 0.02916	1.2627e-08
 0.02970	1.2667e-08
 0.03024	1.2711e-08
 0.03078	1.2754e-08
 0.03132	1.2789e-08
 0.03186	1.2814e-08
 0.03240	1.2829e-08
 0.03294	1.2838e-08
 0.03348	1.2844e-08
 0.03402	1.2850e-08
 0.03456	1.2857e-08
 0.03510	1.2868e-08
 0.03564	1.2882e-08
 0.03618	1.2896e-08
 0.03672	1.2905e-08
 0.03726	1.2908e-08
 0.03780	1.2907e-08
 0.03834	1.2902e-08
 0.03888	1.2895e-08
 0.03942	1.2887e-08
 0.03996	1.2876e-08
 0.04050	1.2864e-08
 0.04104	1.2849e-08
 0.04158	1.2833e-08
 0.04212	1.2816e-08
