Time	Current
 0.00000	9.4302e-09
 0.00054	9.5554e-09
 0.00108	9.8035e-09
 0.00162	1.0240e-08
 0.00216	1.0868e-08
 0.00270	1.1587e-08
 0.00324	1.2242e-08
 0.00378	1.2710e-08
 0.00432	1.2986e-08
 0.00486	1.3133e-08
 0.00540	1.3217e-08
 0.00594	1.3272e-08
 0.00648	1.3326e-08
 0.00702	1.3380e-08
 0.00756	1.3435e-08
 0.00810	1.3490e-08
 0.00864	1.3546e-08
 0.00918	1.3603e-08
 0.00972	1.3661e-08
 0.01026	1.3720e-08
 0.01080	1.3779e-08
 0.01134	1.3841e-08
 0.01188	1.3903e-08
 0.01242	1.3967e-08
 0.01296	1.4032e-08
 0.01350	1.4099e-08
 0.01404	1.4167e-08
 0.01458	1.4238e-08
 0.01512	1.4310e-08
 0.01566	1.4384e-08
 0.01620	1.4460e-08
 0.01674	1.4538e-08
 0.01728	1.4619e-08
 0.01782	1.4701e-08
 0.01836	1.4786e-08
 0.01890	1.4873e-08
 0.01944	1.4963e-08
 0.01998	1.5056e-08
 0.02052	1.5151e-08
 0.02106	1.5249e-08
 0.02160	1.5350e-08
 0.02214	1.5453e-08
 0.02268	1.5560e-08
 0.02322	1.5671e-08
 0.02376	1.5784e-08
 0.02430	1.5901e-08
 0.02484	1.6022e-08
 0.02538	1.6147e-08
 0.02592	1.6276e-08
 0.02646	1.6409e-08
 0.02700	1.6547e-08
 0.02754	1.6689e-08
 0.02808	1.6837e-08
 0.02862	1.6990e-08
 0.02916	1.7148e-08
 0.02970	1.7313e-08
 0.03024	1.7485e-08
 0.03078	1.7665e-08
 0.03132	1.7852e-08
 0.03186	1.8048e-08
 0.03240	1.8255e-08
 0.03294	1.8473e-08
 0.03348	1.8704e-08
 0.03402	1.8947e-08
 0.03456	1.9193e-08
 0.03510	1.9430e-08
 0.03564	1.9637e-08
 0.03618	1.9797e-08
 0.03672	1.9903e-08
 0.03726	1.9961e-08
 0.03780	1.9988e-08
 0.03834	1.9998e-08
 0.03888	2.0000e-08
 0.03942	2.0000e-08
 0.03996	2.0000e-08
 0.04050	2.0000e-08
 0.04104	2.0000e-08
 0.04158	1.9989e-08
 0.04212	1.9963e-08
 0.04266	1.9913e-08
 0.04320	1.9838e-08
 0.04374	1.9753e-08
 0.04428	1.9676e-08
 0.04482	1.9621e-08
 0.04536	1.9592e-08
 0.04590	1.9581e-08
 0.04644	1.9580e-08
 0.04698	1.9585e-08
 0.04752	1.9591e-08
 0.04806	1.9599e-08
 0.04860	1.9608e-08
 0.04914	1.9618e-08
 0.04968	1.9629e-08
 0.05022	1.9640e-08
 0.05076	1.9652e-08
 0.05130	1.9664e-08
 0.05184	1.9676e-08
 0.05238	1.9688e-08
 0.05292	1.9701e-08
 0.05346	1.9713e-08
 0.05400	1.9726e-08
 0.05454	1.9738e-08
 0.05508	1.9750e-08
 0.05562	1.9762e-08
 0.05616	1.9774e-08
 0.05670	1.9785e-08
 0.05724	1.9796e-08
 0.05778	1.9807e-08
 0.05832	1.9818e-08
 0.05886	1.9828e-08
 0.05940	1.9838e-08
 0.05994	1.9848e-08
 0.06048	1.9857e-08
 0.06102	1.9866e-08
 0.06156	1.9875e-08
 0.06210	1.9883e-08
 0.06264	1.9891e-08
 0.06318	1.9899e-08
 0.06372	1.9906e-08
 0.06426	1.9913e-08
 0.06480	1.9920e-08
 0.06534	1.9927e-08
 0.06588	1.9933e-08
 0.06642	1.9939e-08
 0.06696	1.9945e-08
 0.06750	1.9950e-08
 0.06804	1.9955e-08
 0.06858	1.9960e-08
 0.06912	1.9965e-08
 0.06966	1.9970e-08
 0.07020	1.9974e-08
 0.07074	1.9978e-08
 0.07128	1.9982e-08
 0.07182	1.9986e-08
 0.07236	1.9990e-08
 0.07290	1.9993e-08
 0.07344	1.9995e-08
 0.07398	1.9997e-08
 0.07452	1.9999e-08
 0.07506	1.9999e-08
 0.07560	2.0000e-08
 0.07614	2.0000e-08
 0.07668	2.0000e-08
 0.07722	2.0000e-08
 0.07776	2.0000e-08
 0.07830	2.0000e-08
 0.07884	2.0000e-08
 0.07938	2.0000e-08
 0.07992	2.0000e-08
 0.08046	2.0000e-08
 0.08100	2.0000e-08
 0.08154	2.0000e-08
 0.08208	2.0000e-08
 0.08262	2.0000e-08
 0.08316	2.0000e-08
 0.08370	2.0000e-08
 0.08424	2.0000e-08
 0.08478	2.0000e-08
 0.08532	2.0000e-08
 0.08586	2.0000e-08
 0.08640	2.0000e-08
 0.08694	2.0000e-08
 0.08748	2.0000e-08
 0.08802	2.0000e-08
 0.08856	2.0000e-08
 0.08910	2.0000e-08
 0.08964	2.0000e-08
 0.09018	2.0000e-08
 0.09072	2.0000e-08
 0.09126	2.0000e-08
 0.09180	2.0000e-08
 0.09234	2.0000e-08
 0.09288	2.0000e-08
 0.09342	2.0000e-08
 0.09396	2.0000e-08
 0.09450	2.0000e-08
 0.09504	2.0000e-08
 0.09558	2.0000e-08
 0.09612	2.0000e-08
 0.09666	2.0000e-08
 0.09720	2.0000e-08
 0.09774	2.0000e-08
 0.09828	2.0000e-08
 0.09882	2.0000e-08
 0.09936	2.0000e-08
 0.09990	2.0000e-08
 0.10044	2.0000e-08
 0.10098	2.0000e-08
 0.10152	2.0000e-08
 0.10206	2.0000e-08
 0.10260	2.0000e-08
 0.10314	2.0000e-08
 0.10368	2.0000e-08
 0.10422	2.0000e-08
 0.10476	2.0000e-08
 0.10530	2.0000e-08
 0.10584	2.0000e-08
 0.10638	2.0000e-08
 0.10692	2.0000e-08
 0.10746	2.0000e-08
 0.10800	2.0000e-08
 0.10854	2.0000e-08
 0.10908	2.0000e-08
 0.10962	2.0000e-08
 0.11016	2.0000e-08
 0.11070	2.0000e-08
 0.11124	2.0000e-08
 0.11178	2.0000e-08
 0.11232	2.0000e-08
 0.11286	2.0000e-08
 0.11340	2.0000e-08
 0.11394	2.0000e-08
 0.11448	2.0000e-08
 0.11502	2.0000e-08
 0.11556	2.0000e-08
 0.11610	2.0000e-08
 0.11664	2.0000e-08
 0.11718	2.0000e-08
 0.11772	2.0000e-08
 0.11826	2.0000e-08
 0.11880	2.0000e-08
 0.11934	2.0000e-08
 0.11988	2.0000e-08
 0.12042	2.0000e-08
 0.12096	2.0000e-08
 0.12150	2.0000e-08
 0.12204	2.0000e-08
 0.12258	2.0000e-08
 0.12312	2.0000e-08
 0.12366	2.0000e-08
 0.12420	2.0000e-08
 0.12474	2.0000e-08
 0.12528	2.0000e-08
 0.12582	2.0000e-08
 0.12636	2.0000e-08
 0.12690	2.0000e-08
 0.12744	2.0000e-08
 0.12798	2.0000e-08
 0.12852	2.0000e-08
 0.12906	2.0000e-08
 0.12960	2.0000e-08
 0.13014	2.0000e-08
 0.13068	2.0000e-08
 0.13122	2.0000e-08
 0.13176	2.0000e-08
 0.13230	2.0000e-08
 0.13284	2.0000e-08
 0.13338	2.0000e-08
 0.13392	2.0000e-08
 0.13446	2.0000e-08
