Time	Current
 0.00000	2.0817e-23
 0.00054	6.9524e-24
 0.00108	6.9389e-24
 0.00162	1.3858e-23
 0.00216	1.3878e-23
 0.00270	6.9726e-24
 0.00324	6.9389e-24
 0.00378	6.9389e-24
 0.00432	6.9389e-24
 0.00486	6.9389e-24
 0.00540	1.2557e-10
 0.00594	4.6823e-10
 0.00648	1.1539e-09
 0.00702	2.2309e-09
 0.00756	3.5854e-09
 0.00810	4.9750e-09
 0.00864	6.1709e-09
 0.00918	7.0728e-09
 0.00972	7.7060e-09
 0.01026	8.1473e-09
 0.01080	8.4556e-09
 0.01134	8.6895e-09
 0.01188	8.8706e-09
 0.01242	9.0108e-09
 0.01296	9.1183e-09
 0.01350	9.1992e-09
 0.01404	9.2579e-09
 0.01458	9.2973e-09
 0.01512	9.3197e-09
 0.01566	9.3269e-09
 0.01620	9.3208e-09
 0.01674	9.3029e-09
 0.01728	9.2747e-09
 0.01782	9.2375e-09
 0.01836	9.1926e-09
 0.01890	9.1409e-09
 0.01944	9.0833e-09
 0.01998	9.0207e-09
 0.02052	8.9538e-09
 0.02106	8.8830e-09
 0.02160	8.8091e-09
 0.02214	8.7323e-09
 0.02268	8.6565e-09
 0.02322	8.5886e-09
 0.02376	8.5371e-09
 0.02430	8.5121e-09
 0.02484	8.5177e-09
 0.02538	8.5512e-09
 0.02592	8.6024e-09
 0.02646	8.6612e-09
 0.02700	8.7197e-09
 0.02754	8.7752e-09
 0.02808	8.8258e-09
 0.02862	8.8591e-09
 0.02916	8.8356e-09
 0.02970	8.7278e-09
 0.03024	8.5080e-09
 0.03078	8.1850e-09
 0.03132	7.8161e-09
 0.03186	7.4766e-09
 0.03240	7.2718e-09
 0.03294	7.2326e-09
 0.03348	7.3773e-09
 0.03402	7.6201e-09
 0.03456	7.9156e-09
 0.03510	8.1344e-09
 0.03564	8.2434e-09
 0.03618	8.3063e-09
 0.03672	8.4002e-09
 0.03726	8.5365e-09
 0.03780	8.6642e-09
 0.03834	8.7513e-09
 0.03888	8.7912e-09
 0.03942	8.8063e-09
 0.03996	8.7990e-09
 0.04050	8.7897e-09
 0.04104	8.7796e-09
 0.04158	8.7690e-09
 0.04212	8.7583e-09
 0.04266	8.7478e-09
 0.04320	8.7381e-09
 0.04374	8.7294e-09
 0.04428	8.7210e-09
 0.04482	8.7125e-09
 0.04536	8.7029e-09
 0.04590	8.6919e-09
 0.04644	8.6791e-09
 0.04698	8.6648e-09
 0.04752	8.6492e-09
 0.04806	8.6330e-09
 0.04860	8.6165e-09
 0.04914	8.6004e-09
 0.04968	8.5847e-09
 0.05022	8.5694e-09
 0.05076	8.4386e-09
 0.05130	8.1338e-09
 0.05184	7.5699e-09
 0.05238	6.7422e-09
 0.05292	5.7846e-09
 0.05346	4.9105e-09
 0.05400	4.2771e-09
 0.05454	3.9062e-09
 0.05508	3.7224e-09
 0.05562	3.6360e-09
 0.05616	3.5989e-09
 0.05670	3.5698e-09
 0.05724	3.5445e-09
 0.05778	3.5232e-09
 0.05832	3.5055e-09
 0.05886	3.4915e-09
 0.05940	3.4808e-09
 0.05994	3.4734e-09
 0.06048	3.4692e-09
 0.06102	3.4679e-09
 0.06156	3.4694e-09
 0.06210	3.4735e-09
 0.06264	3.4799e-09
 0.06318	3.4885e-09
 0.06372	3.4988e-09
 0.06426	3.5105e-09
 0.06480	3.5232e-09
 0.06534	3.5364e-09
 0.06588	3.5500e-09
 0.06642	3.5640e-09
 0.06696	3.5785e-09
 0.06750	3.5936e-09
 0.06804	3.6095e-09
 0.06858	3.6260e-09
 0.06912	3.6431e-09
 0.06966	3.6614e-09
 0.07020	3.6815e-09
 0.07074	3.7037e-09
 0.07128	3.7280e-09
 0.07182	3.7531e-09
 0.07236	3.7770e-09
 0.07290	3.7971e-09
 0.07344	3.8119e-09
 0.07398	3.8210e-09
 0.07452	3.8256e-09
 0.07506	3.8275e-09
 0.07560	3.8290e-09
 0.07614	3.8322e-09
 0.07668	3.8365e-09
 0.07722	3.8403e-09
 0.07776	3.8420e-09
 0.07830	3.8421e-09
 0.07884	3.8414e-09
 0.07938	3.8404e-09
 0.07992	3.8389e-09
 0.08046	3.8365e-09
 0.08100	3.8329e-09
 0.08154	3.8278e-09
 0.08208	3.9111e-09
 0.08262	4.1341e-09
 0.08316	4.5641e-09
 0.08370	5.2073e-09
 0.08424	5.9575e-09
 0.08478	6.6404e-09
 0.08532	7.1239e-09
 0.08586	7.3861e-09
 0.08640	7.4881e-09
 0.08694	7.5061e-09
 0.08748	7.4834e-09
 0.08802	7.4549e-09
 0.08856	7.4260e-09
 0.08910	7.3967e-09
 0.08964	7.3671e-09
 0.09018	7.3372e-09
 0.09072	7.2215e-09
 0.09126	6.9703e-09
 0.09180	6.5203e-09
 0.09234	5.8654e-09
 0.09288	5.1069e-09
 0.09342	4.4115e-09
 0.09396	3.9049e-09
 0.09450	3.6072e-09
 0.09504	3.4592e-09
 0.09558	3.3883e-09
 0.09612	3.3542e-09
 0.09666	3.3249e-09
 0.09720	3.2958e-09
 0.09774	3.2676e-09
 0.09828	3.2403e-09
 0.09882	3.2140e-09
 0.09936	3.1888e-09
 0.09990	3.1647e-09
 0.10044	3.1417e-09
 0.10098	3.1197e-09
 0.10152	3.0990e-09
 0.10206	3.0795e-09
 0.10260	3.0613e-09
 0.10314	3.0443e-09
 0.10368	3.0286e-09
 0.10422	3.0142e-09
 0.10476	3.0009e-09
 0.10530	2.9889e-09
 0.10584	2.9782e-09
 0.10638	2.9687e-09
 0.10692	2.9603e-09
 0.10746	2.9532e-09
 0.10800	2.9470e-09
 0.10854	2.9419e-09
 0.10908	2.9376e-09
 0.10962	2.9343e-09
 0.11016	2.9318e-09
 0.11070	2.9300e-09
 0.11124	2.9290e-09
 0.11178	2.9286e-09
 0.11232	2.9288e-09
 0.11286	2.9294e-09
 0.11340	2.9305e-09
 0.11394	2.9319e-09
 0.11448	2.9337e-09
 0.11502	2.9358e-09
 0.11556	2.9382e-09
 0.11610	2.9408e-09
 0.11664	2.9434e-09
 0.11718	2.9461e-09
 0.11772	2.9488e-09
 0.11826	2.9516e-09
 0.11880	2.9543e-09
 0.11934	2.9568e-09
 0.11988	2.9591e-09
 0.12042	2.9612e-09
 0.12096	2.9631e-09
 0.12150	2.9649e-09
 0.12204	2.9664e-09
 0.12258	2.9669e-09
 0.12312	2.9647e-09
 0.12366	2.9589e-09
 0.12420	2.9489e-09
 0.12474	2.9360e-09
 0.12528	2.9232e-09
 0.12582	2.9138e-09
 0.12636	2.9093e-09
 0.12690	2.9089e-09
 0.12744	2.9109e-09
 0.12798	2.9137e-09
 0.12852	2.9164e-09
 0.12906	2.9327e-09
 0.12960	2.9705e-09
 0.13014	3.0376e-09
 0.13068	3.1305e-09
 0.13122	3.2265e-09
 0.13176	3.2926e-09
 0.13230	3.3063e-09
 0.13284	3.2697e-09
 0.13338	3.2019e-09
 0.13392	3.1256e-09
 0.13446	3.0562e-09
 0.13500	3.0036e-09
 0.13554	2.9683e-09
 0.13608	2.9460e-09
 0.13662	2.9312e-09
 0.13716	2.9200e-09
 0.13770	2.9102e-09
 0.13824	2.9007e-09
 0.13878	2.8912e-09
 0.13932	2.8817e-09
 0.13986	2.8723e-09
 0.14040	2.8630e-09
 0.14094	2.8537e-09
 0.14148	2.8445e-09
 0.14202	2.8353e-09
 0.14256	2.8262e-09
 0.14310	2.8171e-09
 0.14364	2.8080e-09
 0.14418	2.7990e-09
 0.14472	2.7901e-09
 0.14526	2.7811e-09
 0.14580	2.7723e-09
 0.14634	2.7635e-09
 0.14688	2.7548e-09
 0.14742	2.7461e-09
 0.14796	2.7375e-09
 0.14850	2.7290e-09
 0.14904	2.7206e-09
 0.14958	2.7122e-09
 0.15012	2.7037e-09
 0.15066	2.6953e-09
 0.15120	2.6868e-09
 0.15174	2.6784e-09
 0.15228	2.6701e-09
 0.15282	2.6619e-09
 0.15336	2.6537e-09
 0.15390	2.6456e-09
 0.15444	2.6375e-09
 0.15498	2.6294e-09
 0.15552	2.6213e-09
 0.15606	2.6132e-09
 0.15660	2.6051e-09
 0.15714	2.5971e-09
 0.15768	2.5892e-09
 0.15822	2.5814e-09
 0.15876	2.5736e-09
 0.15930	2.5659e-09
 0.15984	2.5581e-09
 0.16038	2.5504e-09
 0.16092	2.5427e-09
 0.16146	2.5351e-09
 0.16200	2.5274e-09
 0.16254	2.5198e-09
 0.16308	2.5122e-09
 0.16362	2.5047e-09
 0.16416	2.4971e-09
 0.16470	2.4895e-09
 0.16524	2.4820e-09
 0.16578	2.4745e-09
 0.16632	2.4671e-09
 0.16686	2.4596e-09
 0.16740	2.4521e-09
 0.16794	2.4447e-09
 0.16848	2.4374e-09
 0.16902	2.4302e-09
 0.16956	2.4228e-09
 0.17010	2.4152e-09
 0.17064	2.4072e-09
 0.17118	2.3992e-09
 0.17172	2.3911e-09
 0.17226	2.3833e-09
 0.17280	2.3760e-09
 0.17334	2.3692e-09
 0.17388	2.3629e-09
 0.17442	2.3568e-09
 0.17496	2.3505e-09
 0.17550	2.3441e-09
 0.17604	2.3374e-09
 0.17658	2.3305e-09
 0.17712	2.3234e-09
 0.17766	2.3163e-09
 0.17820	2.3091e-09
 0.17874	2.3019e-09
 0.17928	2.2949e-09
 0.17982	2.2879e-09
 0.18036	2.2810e-09
 0.18090	2.2740e-09
 0.18144	2.2671e-09
 0.18198	2.2602e-09
 0.18252	2.2534e-09
 0.18306	2.2466e-09
 0.18360	2.2399e-09
 0.18414	2.2331e-09
 0.18468	2.2265e-09
 0.18522	2.2198e-09
 0.18576	2.2131e-09
 0.18630	2.2064e-09
 0.18684	2.1997e-09
 0.18738	2.1930e-09
 0.18792	2.1864e-09
 0.18846	2.1798e-09
 0.18900	2.1733e-09
 0.18954	2.1668e-09
 0.19008	2.1603e-09
 0.19062	2.1539e-09
 0.19116	2.1475e-09
 0.19170	2.1411e-09
 0.19224	2.1346e-09
 0.19278	2.1282e-09
 0.19332	2.1219e-09
 0.19386	2.1156e-09
 0.19440	2.1095e-09
 0.19494	2.1035e-09
 0.19548	2.0975e-09
 0.19602	2.0914e-09
 0.19656	2.0851e-09
 0.19710	2.0787e-09
 0.19764	2.0723e-09
 0.19818	2.0660e-09
 0.19872	2.0598e-09
 0.19926	2.0538e-09
 0.19980	2.0479e-09
 0.20034	2.0420e-09
 0.20088	2.0362e-09
 0.20142	2.0303e-09
 0.20196	2.0243e-09
 0.20250	2.0183e-09
 0.20304	2.0125e-09
 0.20358	2.0068e-09
 0.20412	2.0012e-09
 0.20466	1.9955e-09
 0.20520	1.9898e-09
 0.20574	1.9840e-09
 0.20628	1.9780e-09
 0.20682	1.9722e-09
 0.20736	1.9666e-09
 0.20790	1.9611e-09
 0.20844	1.9557e-09
 0.20898	1.9502e-09
 0.20952	1.9447e-09
 0.21006	1.9391e-09
 0.21060	1.9337e-09
 0.21114	1.9285e-09
 0.21168	1.9232e-09
 0.21222	1.9180e-09
 0.21276	1.9126e-09
 0.21330	1.9073e-09
 0.21384	1.9019e-09
 0.21438	1.8964e-09
 0.21492	1.8911e-09
 0.21546	1.8858e-09
 0.21600	1.8806e-09
 0.21654	1.8754e-09
 0.21708	1.8701e-09
 0.21762	1.8649e-09
 0.21816	1.8597e-09
 0.21870	1.8547e-09
 0.21924	1.8498e-09
 0.21978	1.8447e-09
 0.22032	1.8396e-09
 0.22086	1.8346e-09
 0.22140	1.8298e-09
 0.22194	1.8250e-09
 0.22248	1.8203e-09
 0.22302	1.8154e-09
 0.22356	1.8104e-09
 0.22410	1.8055e-09
 0.22464	1.8006e-09
 0.22518	1.7957e-09
 0.22572	1.7910e-09
 0.22626	1.7863e-09
 0.22680	1.7815e-09
 0.22734	1.7768e-09
 0.22788	1.7721e-09
 0.22842	1.7675e-09
 0.22896	1.7629e-09
 0.22950	1.7583e-09
 0.23004	1.7537e-09
 0.23058	1.7492e-09
 0.23112	1.7448e-09
 0.23166	1.7405e-09
 0.23220	1.7360e-09
 0.23274	1.7315e-09
 0.23328	1.7270e-09
 0.23382	1.7226e-09
 0.23436	1.7184e-09
