Time	Current
0.00000	1.1679e-09
0.00054	1.1522e-09
0.00108	1.1365e-09
0.00162	1.1206e-09
0.00216	1.1046e-09
0.00270	1.0885e-09
0.00324	1.0722e-09
0.00378	1.0558e-09
0.00432	1.0393e-09
0.00486	1.0226e-09
0.00540	1.0059e-09
0.00594	9.8904e-10
0.00648	9.7208e-10
0.00702	9.5503e-10
0.00756	9.3788e-10
0.00810	9.2065e-10
0.00864	9.0334e-10
0.00918	8.8595e-10
0.00972	8.6851e-10
0.01026	8.5100e-10
0.01080	8.3345e-10
0.01134	8.1586e-10
0.01188	7.9824e-10
0.01242	7.8059e-10
0.01296	7.6294e-10
0.01350	7.4529e-10
0.01404	7.2765e-10
0.01458	7.1002e-10
0.01512	6.9244e-10
0.01566	6.7489e-10
0.01620	6.5741e-10
0.01674	6.3999e-10
0.01728	6.2265e-10
0.01782	6.0541e-10
0.01836	5.8828e-10
0.01890	5.7126e-10
0.01944	5.5438e-10
0.01998	5.3764e-10
0.02052	5.2106e-10
0.02106	5.0466e-10
0.02160	4.8844e-10
0.02214	4.7242e-10
0.02268	4.5660e-10
0.02322	4.4101e-10
0.02376	4.2565e-10
0.02430	4.1054e-10
0.02484	3.9569e-10
0.02538	3.8110e-10
0.02592	3.6679e-10
0.02646	3.5277e-10
0.02700	3.3904e-10
0.02754	3.2562e-10
0.02808	3.1252e-10
0.02862	2.9973e-10
0.02916	2.8727e-10
0.02970	2.7514e-10
0.03024	2.6335e-10
0.03078	2.5190e-10
0.03132	2.4080e-10
0.03186	2.3004e-10
0.03240	2.1964e-10
0.03294	2.0958e-10
0.03348	1.9987e-10
0.03402	1.9051e-10
0.03456	1.8151e-10
0.03510	1.7284e-10
0.03564	1.6452e-10
0.03618	1.5654e-10
0.03672	1.4890e-10
0.03726	1.4158e-10
0.03780	1.3459e-10
0.03834	1.2792e-10
0.03888	1.2156e-10
0.03942	1.1551e-10
0.03996	1.0976e-10
0.04050	1.0430e-10
0.04104	9.6834e-11
0.04158	8.9804e-11
0.04212	8.3342e-11
0.04266	7.7399e-11
0.04320	7.1946e-11
0.04374	6.6952e-11
0.04428	6.2389e-11
0.04482	5.8229e-11
0.04536	5.4446e-11
0.04590	5.1014e-11
0.04644	4.7909e-11
0.04698	4.5108e-11
0.04752	4.2589e-11
0.04806	4.0332e-11
0.04860	3.8316e-11
0.04914	3.6524e-11
0.04968	3.4936e-11
0.05022	3.3537e-11
0.05076	3.2310e-11
0.05130	3.1242e-11
0.05184	3.0318e-11
0.05238	2.9526e-11
0.05292	2.8853e-11
0.05346	2.8288e-11
0.05400	2.7821e-11
0.05454	2.7442e-11
0.05508	2.7141e-11
0.05562	2.6911e-11
0.05616	2.6744e-11
0.05670	2.6632e-11
0.05724	2.6569e-11
0.05778	2.6549e-11
0.05832	2.6549e-11
0.05886	2.6549e-11
0.05940	2.6549e-11
0.05994	2.6549e-11
0.06048	2.6549e-11
0.06102	2.6549e-11
0.06156	2.6549e-11
0.06210	2.6549e-11
0.06264	2.6549e-11
0.06318	2.6549e-11
0.06372	2.6549e-11
0.06426	2.6549e-11
0.06480	2.6549e-11
0.06534	2.6549e-11
0.06588	2.6549e-11
0.06642	2.6549e-11
0.06696	2.6549e-11
0.06750	2.6549e-11
0.06804	2.6549e-11
0.06858	2.6549e-11
0.06912	2.6549e-11
0.06966	2.6549e-11
0.07020	2.6549e-11
0.07074	2.6549e-11
0.07128	2.6549e-11
0.07182	2.6549e-11
0.07236	2.6549e-11
0.07290	2.6549e-11
0.07344	2.6549e-11
0.07398	2.6549e-11
0.07452	2.6549e-11
0.07506	2.6549e-11
0.07560	2.6549e-11
0.07614	2.6549e-11
0.07668	2.6551e-11
0.07722	2.6552e-11
0.07776	2.6554e-11
0.07830	2.6555e-11
0.07884	2.6557e-11
0.07938	2.6562e-11
0.07992	2.6564e-11
0.08046	2.6568e-11
0.08100	2.6574e-11
0.08154	2.6580e-11
0.08208	2.6587e-11
0.08262	2.6593e-11
0.08316	2.6602e-11
0.08370	2.6610e-11
0.08424	2.6619e-11
0.08478	2.6631e-11
0.08532	2.6643e-11
0.08586	2.6655e-11
0.08640	2.6669e-11
0.08694	2.6685e-11
0.08748	2.6701e-11
0.08802	2.6719e-11
0.08856	2.6739e-11
0.08910	2.6759e-11
0.08964	2.6783e-11
0.09018	2.6807e-11
0.09072	2.6833e-11
0.09126	2.6859e-11
0.09180	2.6890e-11
0.09234	2.6921e-11
0.09288	2.6956e-11
0.09342	2.6991e-11
0.09396	2.7029e-11
0.09450	2.7072e-11
0.09504	2.7114e-11
0.09558	2.7160e-11
0.09612	2.7208e-11
0.09666	2.7258e-11
0.09720	2.7313e-11
0.09774	2.7371e-11
0.09828	2.7431e-11
0.09882	2.7493e-11
0.09936	2.7558e-11
0.09990	2.7628e-11
0.10044	2.7701e-11
0.10098	2.7777e-11
0.10152	2.7859e-11
0.10206	2.7941e-11
0.10260	2.8029e-11
0.10314	2.8120e-11
0.10368	2.8215e-11
0.10422	2.8313e-11
0.10476	2.8414e-11
0.10530	2.8522e-11
0.10584	2.8633e-11
0.10638	2.8748e-11
0.10692	2.8867e-11
0.10746	2.8990e-11
0.10800	2.9117e-11
0.10854	2.9248e-11
0.10908	2.9385e-11
0.10962	2.9524e-11
0.11016	2.9669e-11
0.11070	2.9816e-11
0.11124	2.9969e-11
0.11178	3.0126e-11
0.11232	3.0288e-11
0.11286	3.0453e-11
0.11340	3.0623e-11
0.11394	3.0793e-11
0.11448	3.0971e-11
0.11502	3.1152e-11
0.11556	3.1337e-11
0.11610	3.1525e-11
0.11664	3.1718e-11
0.11718	3.1914e-11
0.11772	3.2114e-11
0.11826	3.2317e-11
0.11880	3.2521e-11
0.11934	3.2731e-11
0.11988	3.2941e-11
0.12042	3.3157e-11
0.12096	3.3374e-11
0.12150	3.3593e-11
0.12204	3.3817e-11
0.12258	3.4042e-11
0.12312	3.4267e-11
0.12366	3.4496e-11
0.12420	3.4728e-11
0.12474	3.4959e-11
0.12528	3.5192e-11
0.12582	3.5427e-11
0.12636	3.5664e-11
0.12690	3.5899e-11
0.12744	3.6138e-11
0.12798	3.6377e-11
0.12852	3.6616e-11
0.12906	3.6854e-11
0.12960	3.7094e-11
0.13014	3.7333e-11
0.13068	3.7573e-11
0.13122	3.7811e-11
0.13176	3.8048e-11
0.13230	3.8286e-11
0.13284	3.8522e-11
0.13338	3.8760e-11
0.13392	3.8992e-11
0.13446	3.9227e-11
0.13500	3.9459e-11
0.13554	3.9688e-11
0.13608	3.9918e-11
0.13662	4.0143e-11
0.13716	4.0370e-11
