Time	Current
0.00000	3.8004e-10
0.00054	3.8083e-10
0.00108	3.8164e-10
0.00162	3.8248e-10
0.00216	3.8333e-10
0.00270	3.8422e-10
0.00324	3.8512e-10
0.00378	3.8605e-10
0.00432	3.8701e-10
0.00486	3.8799e-10
0.00540	3.8900e-10
0.00594	3.9004e-10
0.00648	3.9111e-10
0.00702	3.9220e-10
0.00756	3.9333e-10
0.00810	3.9448e-10
0.00864	3.9567e-10
0.00918	3.9688e-10
0.00972	3.9813e-10
0.01026	3.9942e-10
0.01080	4.0073e-10
0.01134	4.0208e-10
0.01188	4.0346e-10
0.01242	4.0488e-10
0.01296	4.0634e-10
0.01350	4.0783e-10
0.01404	4.0935e-10
0.01458	4.1092e-10
0.01512	4.1252e-10
0.01566	4.1416e-10
0.01620	4.1584e-10
0.01674	4.1755e-10
0.01728	4.1931e-10
0.01782	4.2110e-10
0.01836	4.2294e-10
0.01890	4.2481e-10
0.01944	4.2672e-10
0.01998	4.2868e-10
0.02052	4.3067e-10
0.02106	4.3270e-10
0.02160	4.3478e-10
0.02214	4.3689e-10
0.02268	4.3905e-10
0.02322	4.4124e-10
0.02376	4.4347e-10
0.02430	4.4574e-10
0.02484	4.4806e-10
0.02538	4.5041e-10
0.02592	4.5279e-10
0.02646	4.5522e-10
0.02700	4.5769e-10
0.02754	4.6019e-10
0.02808	4.6272e-10
0.02862	4.6530e-10
0.02916	4.6791e-10
0.02970	4.7055e-10
0.03024	4.7323e-10
0.03078	4.7594e-10
0.03132	4.7868e-10
0.03186	4.8145e-10
0.03240	4.8426e-10
0.03294	4.8709e-10
0.03348	4.8995e-10
0.03402	4.9285e-10
0.03456	4.9576e-10
0.03510	4.9871e-10
0.03564	5.0168e-10
0.03618	5.0467e-10
0.03672	5.0768e-10
0.03726	5.1072e-10
0.03780	5.1378e-10
0.03834	5.1686e-10
0.03888	5.1995e-10
0.03942	5.2307e-10
0.03996	5.2620e-10
0.04050	5.2934e-10
0.04104	5.3260e-10
0.04158	5.3587e-10
0.04212	5.3914e-10
0.04266	5.4241e-10
0.04320	5.4570e-10
0.04374	5.4899e-10
0.04428	5.5228e-10
0.04482	5.5558e-10
0.04536	5.5888e-10
0.04590	5.6218e-10
0.04644	5.6549e-10
0.04698	5.6880e-10
0.04752	5.7211e-10
0.04806	5.7542e-10
0.04860	5.7872e-10
0.04914	5.8203e-10
0.04968	5.8534e-10
0.05022	5.8864e-10
0.05076	5.9194e-10
0.05130	5.9523e-10
0.05184	5.9852e-10
0.05238	6.0181e-10
0.05292	6.0509e-10
0.05346	6.0836e-10
0.05400	6.1163e-10
0.05454	6.1489e-10
0.05508	6.1815e-10
0.05562	6.2140e-10
0.05616	6.2463e-10
0.05670	6.2786e-10
0.05724	6.3109e-10
0.05778	6.3430e-10
0.05832	6.3750e-10
0.05886	6.4070e-10
0.05940	6.4388e-10
0.05994	6.4705e-10
0.06048	6.5022e-10
0.06102	6.5337e-10
0.06156	6.5651e-10
0.06210	6.5964e-10
0.06264	6.6276e-10
0.06318	6.6587e-10
0.06372	6.6896e-10
0.06426	6.7205e-10
0.06480	6.7512e-10
0.06534	6.7818e-10
0.06588	6.8122e-10
0.06642	6.8426e-10
0.06696	6.8728e-10
0.06750	6.9029e-10
0.06804	6.9329e-10
0.06858	6.9628e-10
0.06912	6.9925e-10
0.06966	7.0221e-10
0.07020	7.0515e-10
0.07074	7.0809e-10
