Time	Current
 0.00000	1.0403e-08
 0.00054	1.1041e-08
 0.00108	1.1665e-08
 0.00162	1.2379e-08
 0.00216	1.3097e-08
 0.00270	1.3808e-08
 0.00324	1.4335e-08
 0.00378	1.4383e-08
 0.00432	1.3876e-08
 0.00486	1.2966e-08
 0.00540	1.1956e-08
 0.00594	1.1089e-08
 0.00648	1.0460e-08
 0.00702	1.0054e-08
 0.00756	9.8391e-09
 0.00810	9.7262e-09
 0.00864	9.6674e-09
 0.00918	9.6298e-09
 0.00972	9.6003e-09
 0.01026	9.5617e-09
 0.01080	9.5081e-09
 0.01134	9.4341e-09
 0.01188	9.3410e-09
 0.01242	9.2280e-09
 0.01296	9.0958e-09
 0.01350	8.9826e-09
 0.01404	8.9055e-09
 0.01458	8.9016e-09
 0.01512	8.9817e-09
 0.01566	9.1120e-09
 0.01620	9.2270e-09
 0.01674	9.2673e-09
 0.01728	9.2105e-09
 0.01782	9.0682e-09
 0.01836	8.8863e-09
 0.01890	8.6742e-09
 0.01944	8.4792e-09
 0.01998	8.3256e-09
 0.02052	8.2190e-09
 0.02106	8.1429e-09
 0.02160	8.0601e-09
 0.02214	7.8777e-09
 0.02268	7.5212e-09
 0.02322	6.9742e-09
 0.02376	6.3060e-09
 0.02430	5.6413e-09
 0.02484	5.0749e-09
 0.02538	4.6460e-09
 0.02592	4.3380e-09
 0.02646	4.1093e-09
 0.02700	3.9237e-09
 0.02754	3.7660e-09
 0.02808	3.6291e-09
 0.02862	3.4300e-09
 0.02916	3.1319e-09
 0.02970	2.6749e-09
 0.03024	2.0576e-09
 0.03078	1.3753e-09
 0.03132	7.7491e-10
 0.03186	3.5846e-10
 0.03240	1.3148e-10
 0.03294	3.4372e-11
 0.03348	1.7483e-12
 0.03402	6.9389e-24
 0.03456	6.9389e-24
 0.03510	6.9389e-24
 0.03564	6.9389e-24
 0.03618	6.9389e-24
 0.03672	6.9389e-24
 0.03726	6.9389e-24
 0.03780	6.9389e-24
 0.03834	6.9389e-24
 0.03888	6.9389e-24
 0.03942	6.9389e-24
 0.03996	6.9389e-24
 0.04050	6.9389e-24
 0.04104	6.9389e-24
 0.04158	6.9389e-24
 0.04212	6.9389e-24
 0.04266	6.9389e-24
 0.04320	6.9389e-24
 0.04374	6.9389e-24
 0.04428	6.9389e-24
 0.04482	6.9389e-24
 0.04536	6.9389e-24
 0.04590	6.9389e-24
 0.04644	6.9389e-24
 0.04698	6.9389e-24
 0.04752	6.9389e-24
 0.04806	6.9389e-24
 0.04860	6.9389e-24
 0.04914	6.9389e-24
 0.04968	6.9389e-24
 0.05022	6.9389e-24
 0.05076	1.0277e-10
 0.05130	3.5953e-10
 0.05184	8.4441e-10
 0.05238	1.5600e-09
 0.05292	2.3858e-09
 0.05346	3.1317e-09
 0.05400	3.6589e-09
 0.05454	3.9498e-09
 0.05508	4.0733e-09
 0.05562	4.1101e-09
 0.05616	4.1045e-09
 0.05670	4.0947e-09
 0.05724	4.0851e-09
 0.05778	4.0774e-09
 0.05832	4.0712e-09
 0.05886	4.0662e-09
 0.05940	4.0615e-09
 0.05994	4.0566e-09
 0.06048	4.0503e-09
 0.06102	4.0423e-09
 0.06156	4.0322e-09
 0.06210	4.0208e-09
 0.06264	4.0085e-09
 0.06318	3.9959e-09
 0.06372	3.9824e-09
 0.06426	3.9664e-09
 0.06480	3.9463e-09
 0.06534	3.9213e-09
 0.06588	3.8915e-09
 0.06642	3.8581e-09
 0.06696	3.8228e-09
 0.06750	3.7877e-09
 0.06804	3.7539e-09
 0.06858	3.7216e-09
 0.06912	3.6892e-09
 0.06966	3.6557e-09
 0.07020	3.6207e-09
 0.07074	3.5854e-09
 0.07128	3.5504e-09
 0.07182	3.5158e-09
 0.07236	3.4819e-09
 0.07290	3.4484e-09
 0.07344	3.4156e-09
 0.07398	3.3837e-09
 0.07452	3.3527e-09
 0.07506	3.3231e-09
 0.07560	3.2947e-09
 0.07614	3.2671e-09
 0.07668	3.2398e-09
 0.07722	3.2121e-09
 0.07776	3.1847e-09
 0.07830	3.1582e-09
 0.07884	3.1328e-09
 0.07938	3.1094e-09
 0.07992	3.0888e-09
 0.08046	3.0703e-09
