TimeSlice	Time	adductorbrevis	adductorlongus	adductormagnus	bicepsfemorisanterior	bicepsfemorisposterior	caudofemoralis	extensordigitorumlongus	flexordigitorumlongus	flexorhallucislongus	gemellusinferior	gemellussuperior	gluteusmaximus	gluteusmedius	gluteusminimus	gracilisanterior	gracilisposterior	illiopsoas	lateralgastrocnemius	medialgastrocnemius	obturatorexternus	obturatorinternus	pectineus	peroneuslongus	piriformis	plantaris	popliteus	quadratusfemoris	rectusfemoris	semimembranosus	semitendinosusaccessory	semitendinosusprincipal	soleus	tensorfascialatae	tibialisanterior	tibialisposterior	vastusintermedius	vastuslateralis	vastusmedialis
12	0.00648	2.63485	1.78917	3.31442	4.86406	4.49075	4.45377	6.73706	6.62347	6.33963	1.44297	1.66654	1.5032	2.37711	2.11813	3.29744	3.59145	1.96794	5.03083	5.00003	1.13064	1.51918	2.4711	5.4856	1.1571	4.97788	2.09399	1.76958	4.40184	4.08683	4.87767	4.19172	4.19471	1.88116	4.55239	4.9387	3.69162	4.23047	3.96012
13	0.00702	2.67375	1.8201	3.37067	4.89907	4.54201	4.47329	6.70478	6.63309	6.35178	1.44483	1.64151	1.47566	2.39543	2.13475	3.3697	3.64607	1.95239	5.0668	5.0133	1.1346	1.51496	2.50473	5.46384	1.1801	5.01395	2.09519	1.76896	4.38797	4.13186	4.92731	4.24721	4.23165	1.81086	4.54443	4.94946	3.69563	4.23402	3.98488
14	0.00756	2.69743	1.8453	3.40398	4.91871	4.58395	4.4883	6.65434	6.63976	6.3621	1.44582	1.62171	1.45369	2.40714	2.14889	3.42933	3.67708	1.94032	5.11407	5.02476	1.13789	1.51222	2.53181	5.41853	1.19927	5.06121	2.0949	1.76852	4.37619	4.1578	4.96807	4.29275	4.27927	1.75358	4.53648	4.9573	3.6982	4.23619	4.02613
15	0.0081	2.70769	1.86074	3.41691	4.92553	4.60671	4.49699	6.60676	6.64973	6.36953	1.44613	1.6098	1.44032	2.41245	2.15807	3.46436	3.68749	1.93326	5.15495	5.03215	1.13987	1.51095	2.54832	5.38036	1.21148	5.1019	2.09359	1.76829	4.3686	4.16755	4.98975	4.31745	4.32183	1.71801	4.52857	4.96335	3.69956	4.23723	4.06531
16	0.00864	2.70911	1.86743	3.41808	4.92583	4.61332	4.50056	6.5722	6.65739	6.3752	1.4461	1.60467	1.43448	2.41329	2.16228	3.47752	3.6878	1.9303	5.18412	5.03701	1.14069	1.51073	2.5555	5.35743	1.21701	5.13094	2.09301	1.76825	4.36533	4.16832	4.9955	4.32457	4.35365	1.70222	4.52114	4.96858	3.70034	4.23778	4.09211
17	0.00918	2.70628	1.86832	3.41539	4.92472	4.61307	4.50095	6.55254	6.66079	6.38009	1.44592	1.60394	1.4336	2.41193	2.16297	3.47856	3.68672	1.92992	5.2015	5.04128	1.14078	1.51105	2.5565	5.34799	1.21789	5.1484	2.09406	1.76831	4.3647	4.16629	4.99497	4.32426	4.37253	1.69981	4.51434	4.97268	3.70044	4.23781	4.10447
18	0.00972	2.70254	1.86643	3.41335	4.92472	4.61309	4.49984	6.54515	6.66289	6.38391	1.44573	1.60531	1.43511	2.41009	2.16191	3.47614	3.68821	1.93076	5.21072	5.04521	1.14054	1.51149	2.55454	5.34814	1.21648	5.15788	2.09652	1.76839	4.36483	4.16488	4.99542	4.32433	4.38092	1.70389	4.50887	4.97624	3.69969	4.23718	4.10585
19	0.01026	2.69968	1.86395	3.41327	4.92612	4.61613	4.49842	6.54459	6.66558	6.38723	1.44555	1.60712	1.43714	2.40871	2.16047	3.47496	3.69224	1.93185	5.21537	5.04927	1.14023	1.51182	2.55195	5.35404	1.21458	5.16286	2.0995	1.76844	4.36462	4.16499	4.99938	4.32774	4.38264	1.70937	4.5041	4.97964	3.69827	4.23601	4.10148
20	0.0108	2.6982	1.86204	3.41462	4.92814	4.62144	4.4973	6.54607	6.66896	6.3904	1.44542	1.60851	1.43867	2.40805	2.1594	3.47603	3.69703	1.93269	5.21799	5.05345	1.13999	1.51197	2.54997	5.36187	1.21316	5.16577	2.10206	1.76847	4.36387	4.16615	5.00571	4.33361	4.38142	1.7135	4.49955	4.98298	3.69666	4.23467	4.09577
21	0.01134	2.69787	1.86103	3.41636	4.92994	4.627	4.49666	6.5467	6.67264	6.3935	1.44533	1.60921	1.43943	2.40799	2.1589	3.47846	3.70094	1.93314	5.22002	5.0574	1.13985	1.51197	2.54895	5.36917	1.21248	5.16797	2.1037	1.76846	4.3628	4.16755	5.01206	4.33972	4.37998	1.71552	4.49507	4.98616	3.69527	4.23351	4.09124
22	0.01188	2.69819	1.86078	3.41773	4.93102	4.63119	4.49643	6.54543	6.67625	6.39646	1.44526	1.60935	1.43954	2.40826	2.15887	3.48095	3.70319	1.93326	5.22207	5.06083	1.13981	1.5119	2.54874	5.37491	1.21243	5.17008	2.10439	1.76844	4.36174	4.16858	5.01671	4.34429	4.37969	1.71577	4.4907	4.9891	3.69432	4.23269	4.0887
23	0.01242	2.69872	1.86095	3.41841	4.93134	4.6334	4.49644	6.5425	6.67946	6.39919	1.44519	1.60915	1.43927	2.40864	2.15911	3.48268	3.70383	1.9332	5.22425	5.06365	1.13981	1.51179	2.54898	5.37897	1.21272	5.17224	2.10438	1.76841	4.3609	4.16903	5.01908	4.34669	4.38077	1.71503	4.48656	4.99175	3.69382	4.23224	4.08787
24	0.01296	2.69916	1.86125	3.41845	4.93109	4.63385	4.49651	6.53867	6.68213	6.40164	1.44513	1.60886	1.4389	2.40897	2.15942	3.48342	3.70335	1.93307	5.22644	5.0659	1.13983	1.5117	2.54936	5.38167	1.21312	5.17436	2.104	1.76839	4.36033	4.16897	5.01947	4.34717	4.38281	1.71398	4.48276	4.99407	3.69364	4.23205	4.08806
25	0.0135	2.69943	1.86151	3.41807	4.93052	4.63317	4.49656	6.5347	6.68424	6.40379	1.44506	1.6086	1.43857	2.40921	2.15971	3.48334	3.70231	1.93297	5.22846	5.0677	1.13985	1.51163	2.54968	5.38349	1.21348	5.1763	2.1035	1.76837	4.35997	4.16856	5.01864	4.34641	4.38522	1.71306	4.47935	4.99609	3.69364	4.23201	4.08863
26	0.01404	2.69953	1.86164	3.4175	4.92987	4.63199	4.49655	6.53106	6.68594	6.40566	1.44498	1.60844	1.43834	2.40937	2.15992	3.48276	3.70114	1.93292	5.23023	5.06918	1.13985	1.51158	2.54988	5.38488	1.21374	5.17799	2.10304	1.76835	4.35974	4.16802	5.01726	4.3451	4.38757	1.71241	4.47633	4.99784	3.69369	4.232	4.08914
27	0.01458	2.69951	1.86167	3.41689	4.92924	4.63073	4.49647	6.52793	6.68736	6.40727	1.4449	1.60836	1.4382	2.40946	2.16006	3.482	3.70007	1.93291	5.23172	5.07044	1.13984	1.51155	2.54997	5.38611	1.2139	5.17943	2.10267	1.76834	4.35956	4.16746	5.01584	4.34372	4.38961	1.71202	4.47366	4.99939	3.69371	4.23199	4.08944
28	0.01512	2.69944	1.86162	3.41633	4.92869	4.62962	4.49636	6.52529	6.68861	6.4087	1.44482	1.60834	1.43814	2.40952	2.16016	3.48124	3.69916	1.93294	5.23299	5.07156	1.13982	1.51152	2.54997	5.38732	1.21401	5.18065	2.10239	1.76833	4.35937	4.16694	5.0146	4.3425	4.39131	1.71181	4.47128	5.00077	3.69369	4.23193	4.08952
29	0.01566	2.69935	1.86153	3.41584	4.92821	4.62871	4.49622	6.52302	6.68988	6.40997	1.44474	1.60834	1.4381	2.40958	2.16023	3.48056	3.6984	1.93299	5.23419	5.07258	1.1398	1.5115	2.54993	5.38854	1.21408	5.18181	2.10217	1.76832	4.35916	4.16647	5.01359	4.3415	4.39283	1.71168	4.46911	5.00214	3.69363	4.23184	4.08944
30	0.0162	2.69928	1.86144	3.41538	4.92776	4.62795	4.49609	6.52085	6.69118	6.41123	1.44466	1.60835	1.43807	2.40964	2.16029	3.47997	3.69769	1.93304	5.23535	5.07362	1.13977	1.51148	2.54989	5.38985	1.21415	5.18293	2.10196	1.76831	4.35894	4.16604	5.01274	4.34066	4.39422	1.71157	4.46694	5.00351	3.69355	4.23173	4.0893
31	0.01674	2.69921	1.86135	3.41493	4.9273	4.62724	4.49595	6.5187	6.69245	6.41249	1.44458	1.60836	1.43803	2.4097	2.16036	3.47943	3.69696	1.93308	5.23646	5.07466	1.13975	1.51145	2.54985	5.39119	1.21422	5.184	2.10175	1.7683	4.3587	4.1656	5.01195	4.33988	4.39554	1.71145	4.46478	5.00483	3.69346	4.23162	4.08916
32	0.01728	2.69914	1.86127	3.41445	4.92683	4.62652	4.49583	6.51655	6.69367	6.41371	1.4445	1.60836	1.438	2.40976	2.16043	3.47888	3.69621	1.93313	5.23751	5.07566	1.13973	1.51143	2.54981	5.39247	1.2143	5.18501	2.10152	1.76829	4.35847	4.16515	5.01114	4.33908	4.39681	1.71132	4.46267	5.00609	3.69337	4.23151	4.08906
33	0.01782	2.69906	1.86119	3.41396	4.92634	4.62576	4.4957	6.51447	6.6948	6.41486	1.44442	1.60836	1.43796	2.40982	2.1605	3.47831	3.69544	1.93317	5.23848	5.0766	1.1397	1.5114	2.54978	5.39366	1.21437	5.18594	2.10129	1.76828	4.35825	4.16469	5.0103	4.33825	4.39802	1.7112	4.46065	5.00727	3.69329	4.23141	4.08898
34	0.01836	2.69897	1.8611	3.41346	4.92586	4.62499	4.49556	6.51247	6.69585	6.41594	1.44435	1.60837	1.43793	2.40987	2.16056	3.47773	3.69467	1.93322	5.23938	5.07747	1.13968	1.51138	2.54974	5.39475	1.21444	5.1868	2.10107	1.76827	4.35803	4.16422	5.00944	4.3374	4.39917	1.71108	4.45874	5.00836	3.69322	4.23131	4.08892
35	0.0189	2.69887	1.861	3.41296	4.92537	4.62421	4.49543	6.51058	6.69681	6.41694	1.44427	1.60838	1.4379	2.40992	2.16062	3.47713	3.6939	1.93327	5.24021	5.07826	1.13966	1.51136	2.54969	5.39575	1.2145	5.1876	2.10085	1.76826	4.35783	4.16375	5.00858	4.33655	4.40025	1.71099	4.45695	5.00937	3.69314	4.2312	4.08885
36	0.01944	2.69876	1.8609	3.41246	4.92489	4.62345	4.49529	6.50879	6.69771	6.41787	1.44419	1.6084	1.43788	2.40996	2.16068	3.47654	3.69315	1.93332	5.24097	5.07899	1.13963	1.51134	2.54964	5.39667	1.21456	5.18833	2.10064	1.76825	4.35762	4.16329	5.00774	4.33571	4.40125	1.71091	4.45526	5.01031	3.69306	4.2311	4.08878
