TimeSlice	Time	LH_AnkleZ	LH_Knee	LH_HipZ
44	0.02376	0.873746	1.10173	-0.10365
45	0.0243	0.876024	1.1038	-0.10356
46	0.02484	0.878239	1.10582	-0.103464
47	0.02538	0.880391	1.10779	-0.103364
48	0.02592	0.882481	1.10972	-0.103259
49	0.02646	0.884508	1.1116	-0.103149
50	0.027	0.886474	1.11344	-0.103035
51	0.02754	0.888378	1.11523	-0.102916
52	0.02808	0.89022	1.11698	-0.102792
53	0.02862	0.892	1.11869	-0.102663
54	0.02916	0.89372	1.12036	-0.10253
55	0.0297	0.895378	1.12199	-0.102392
56	0.03024	0.896974	1.12358	-0.10225
57	0.03078	0.89851	1.12512	-0.102103
58	0.03132	0.899984	1.12662	-0.101952
59	0.03186	0.901398	1.12809	-0.101796
60	0.0324	0.902751	1.12951	-0.101636
61	0.03294	0.904043	1.13089	-0.101472
62	0.03348	0.905274	1.13224	-0.101303
63	0.03402	0.906445	1.13354	-0.10113
64	0.03456	0.907556	1.1348	-0.100952
65	0.0351	0.908607	1.13602	-0.10077
66	0.03564	0.909598	1.1372	-0.100584
67	0.03618	0.910529	1.13834	-0.100394
68	0.03672	0.911401	1.13944	-0.1002
69	0.03726	0.912214	1.1405	-0.100001
70	0.0378	0.912969	1.14152	-0.0997982
71	0.03834	0.913664	1.1425	-0.0995914
72	0.03888	0.914302	1.14344	-0.0993805
73	0.03942	0.914881	1.14434	-0.0991655
74	0.03996	0.915403	1.14521	-0.0989466
75	0.0405	0.915868	1.14603	-0.0987236
76	0.04104	0.916276	1.14682	-0.0984968
77	0.04158	0.916627	1.14756	-0.098266
78	0.04212	0.916922	1.14827	-0.0980314
79	0.04266	0.917162	1.14894	-0.0977929
80	0.0432	0.917347	1.14957	-0.0975506
81	0.04374	0.917477	1.15016	-0.0973045
82	0.04428	0.917552	1.15072	-0.0970546
83	0.04482	0.917574	1.15124	-0.0968011
84	0.04536	0.917544	1.15172	-0.0965438
85	0.0459	0.91746	1.15216	-0.0962829
86	0.04644	0.917324	1.15257	-0.0960183
87	0.04698	0.917137	1.15294	-0.0957502
88	0.04752	0.916898	1.15327	-0.0954784
89	0.04806	0.916609	1.15357	-0.0952032
90	0.0486	0.91627	1.15384	-0.0949244
91	0.04914	0.915881	1.15406	-0.0946422
92	0.04968	0.915444	1.15426	-0.0943565
93	0.05022	0.914959	1.15442	-0.0940674
94	0.05076	0.914426	1.15454	-0.0937749
95	0.0513	0.913847	1.15463	-0.0934791
96	0.05184	0.913221	1.15469	-0.09318
97	0.05238	0.912551	1.15471	-0.0928776
98	0.05292	0.911835	1.15471	-0.0925719
99	0.05346	0.911076	1.15467	-0.092263
100	0.054	0.910273	1.15459	-0.0919509
101	0.05454	0.909428	1.15449	-0.0916357
102	0.05508	0.908541	1.15435	-0.0913173
103	0.05562	0.907613	1.15419	-0.0909958
104	0.05616	0.906644	1.15399	-0.0906713
105	0.0567	0.905636	1.15376	-0.0903438
106	0.05724	0.904589	1.1535	-0.0900132
107	0.05778	0.903505	1.15322	-0.0896797
108	0.05832	0.902383	1.1529	-0.0893432
109	0.05886	0.901224	1.15256	-0.0890038
110	0.0594	0.900031	1.15219	-0.0886615
111	0.05994	0.898802	1.15179	-0.0883164
112	0.06048	0.89754	1.15137	-0.0879685
113	0.06102	0.896244	1.15092	-0.0876178
114	0.06156	0.894916	1.15044	-0.0872643
115	0.0621	0.893557	1.14994	-0.0869081
116	0.06264	0.892167	1.14941	-0.0865492
117	0.06318	0.890748	1.14886	-0.0861877
118	0.06372	0.8893	1.14828	-0.0858235
119	0.06426	0.887823	1.14768	-0.0854567
120	0.0648	0.88632	1.14706	-0.0850874
121	0.06534	0.88479	1.14641	-0.0847155
122	0.06588	0.883235	1.14574	-0.0843411
123	0.06642	0.881656	1.14505	-0.0839643
124	0.06696	0.880053	1.14434	-0.083585
125	0.0675	0.878427	1.14361	-0.0832057
126	0.06804	0.876779	1.14286	-0.0828264
127	0.06858	0.875111	1.14209	-0.0824396
128	0.06912	0.873423	1.1413	-0.0820496
129	0.06966	0.871715	1.14049	-0.0816574
130	0.0702	0.869989	1.13966	-0.0812631
131	0.07074	0.868246	1.13881	-0.0808669
132	0.07128	0.866486	1.13795	-0.0804686
133	0.07182	0.864711	1.13707	-0.0800682
134	0.07236	0.862922	1.13618	-0.0796658
135	0.0729	0.861118	1.13527	-0.0792614
136	0.07344	0.859302	1.13434	-0.078855
137	0.07398	0.857474	1.1334	-0.0784466
138	0.07452	0.855635	1.13245	-0.0780361
139	0.07506	0.853786	1.13148	-0.0776237
140	0.0756	0.851927	1.1305	-0.0772094
141	0.07614	0.85006	1.12951	-0.0767932
142	0.07668	0.848186	1.12851	-0.076375
143	0.07722	0.846305	1.12749	-0.075955
144	0.07776	0.844419	1.12646	-0.0755332
145	0.0783	0.842527	1.12543	-0.0751095
146	0.07884	0.840632	1.12438	-0.0746841
147	0.07938	0.838734	1.12332	-0.0742569
148	0.07992	0.836833	1.12226	-0.0738279
149	0.08046	0.834931	1.12118	-0.0733973
150	0.081	0.833029	1.1201	-0.0729649
151	0.08154	0.831127	1.11901	-0.072531
152	0.08208	0.829226	1.11792	-0.0720954
153	0.08262	0.827327	1.11681	-0.0716582
154	0.08316	0.825432	1.11571	-0.0712194
155	0.0837	0.823539	1.11459	-0.0707791
156	0.08424	0.821652	1.11347	-0.0703373
157	0.08478	0.819769	1.11235	-0.069894
158	0.08532	0.817893	1.11122	-0.0694492
159	0.08586	0.816024	1.11009	-0.069003
160	0.0864	0.814162	1.10896	-0.0685554
161	0.08694	0.812309	1.10782	-0.0681065
162	0.08748	0.810465	1.10668	-0.0676561
163	0.08802	0.808631	1.10554	-0.0672045
164	0.08856	0.806807	1.1044	-0.0667515
165	0.0891	0.804996	1.10325	-0.0662973
166	0.08964	0.803196	1.10211	-0.0658418
167	0.09018	0.801409	1.10097	-0.0653851
168	0.09072	0.799636	1.09982	-0.0649272
169	0.09126	0.797878	1.09868	-0.0644681
170	0.0918	0.796134	1.09754	-0.0640079
171	0.09234	0.794406	1.0964	-0.0635466
172	0.09288	0.792695	1.09526	-0.0630842
173	0.09342	0.791	1.09413	-0.0626206
174	0.09396	0.789323	1.09299	-0.0621561
175	0.0945	0.787665	1.09186	-0.0616905
176	0.09504	0.786025	1.09074	-0.0612239
177	0.09558	0.784405	1.08962	-0.0607564
178	0.09612	0.782805	1.0885	-0.0602879
179	0.09666	0.781226	1.08738	-0.0598184
180	0.0972	0.779668	1.08628	-0.0593481
181	0.09774	0.778132	1.08517	-0.0588769
182	0.09828	0.776618	1.08407	-0.0584048
183	0.09882	0.775127	1.08298	-0.0579319
184	0.09936	0.77366	1.0819	-0.0574582
185	0.0999	0.772216	1.08082	-0.0569836
186	0.10044	0.770797	1.07974	-0.0565084
187	0.10098	0.769403	1.07868	-0.0560323
188	0.10152	0.768034	1.07762	-0.0555556
189	0.10206	0.766691	1.07657	-0.0550781
190	0.1026	0.765374	1.07553	-0.0546
191	0.10314	0.764084	1.07449	-0.0541212
192	0.10368	0.762821	1.07347	-0.0536418
193	0.10422	0.761586	1.07245	-0.0531617
194	0.10476	0.760378	1.07144	-0.0526811
195	0.1053	0.759199	1.07044	-0.0521998
196	0.10584	0.758048	1.06945	-0.0517181
197	0.10638	0.756926	1.06847	-0.0512358
198	0.10692	0.755833	1.0675	-0.0507529
199	0.10746	0.75477	1.06654	-0.0502696
200	0.108	0.753737	1.06559	-0.0497858
201	0.10854	0.752734	1.06465	-0.0493015
202	0.10908	0.751761	1.06372	-0.0488169
203	0.10962	0.750819	1.0628	-0.0483317
204	0.11016	0.749908	1.06189	-0.0478462
205	0.1107	0.749028	1.06099	-0.0473603
206	0.11124	0.748179	1.06011	-0.0468741
207	0.11178	0.747361	1.05923	-0.0463875
208	0.11232	0.746576	1.05837	-0.0459005
209	0.11286	0.745822	1.05751	-0.0454133
210	0.1134	0.7451	1.05667	-0.0449257
211	0.11394	0.74441	1.05584	-0.0444379
212	0.11448	0.743752	1.05502	-0.0439499
213	0.11502	0.743127	1.05422	-0.0434615
214	0.11556	0.742534	1.05342	-0.042973
215	0.1161	0.741973	1.05264	-0.0424842
216	0.11664	0.741445	1.05187	-0.0419953
217	0.11718	0.74095	1.05111	-0.0415062
218	0.11772	0.740487	1.05036	-0.0410169
219	0.11826	0.740057	1.04963	-0.0405275
220	0.1188	0.739659	1.0489	-0.0400379
221	0.11934	0.739295	1.04819	-0.0395482
222	0.11988	0.738962	1.04749	-0.0390584
223	0.12042	0.738662	1.0468	-0.0385685
224	0.12096	0.738395	1.04613	-0.0380786
225	0.1215	0.73816	1.04547	-0.0375886
226	0.12204	0.737958	1.04481	-0.0370985
227	0.12258	0.737787	1.04417	-0.0366084
228	0.12312	0.737649	1.04355	-0.0361183
229	0.12366	0.737543	1.04293	-0.0356282
230	0.1242	0.737469	1.04233	-0.0351381
231	0.12474	0.737426	1.04173	-0.034648
232	0.12528	0.737415	1.04115	-0.034158
233	0.12582	0.737435	1.04058	-0.0336679
234	0.12636	0.737487	1.04003	-0.033178
235	0.1269	0.737569	1.03948	-0.0326881
236	0.12744	0.737682	1.03894	-0.0321982
237	0.12798	0.737826	1.03842	-0.0317085
238	0.12852	0.738	1.03791	-0.0312189
239	0.12906	0.738204	1.0374	-0.0307293
240	0.1296	0.738439	1.03691	-0.0302399
241	0.13014	0.738702	1.03643	-0.0297507
242	0.13068	0.738995	1.03596	-0.0292615
243	0.13122	0.739318	1.0355	-0.0287725
244	0.13176	0.739668	1.03505	-0.0282837
245	0.1323	0.740048	1.03461	-0.027795
246	0.13284	0.740455	1.03418	-0.0273065
247	0.13338	0.74089	1.03376	-0.0268182
248	0.13392	0.741352	1.03335	-0.0263301
249	0.13446	0.741842	1.03295	-0.0258422
250	0.135	0.742358	1.03256	-0.0253545
251	0.13554	0.742901	1.03218	-0.0248671
252	0.13608	0.743469	1.03181	-0.0243798
253	0.13662	0.744064	1.03144	-0.0238928
254	0.13716	0.744683	1.03108	-0.023406
255	0.1377	0.745327	1.03074	-0.0229195
256	0.13824	0.745995	1.0304	-0.0224332
257	0.13878	0.746687	1.03006	-0.0219471
258	0.13932	0.747403	1.02974	-0.0214614
259	0.13986	0.748142	1.02942	-0.0209759
260	0.1404	0.748903	1.02911	-0.0204907
261	0.14094	0.749687	1.02881	-0.0200057
262	0.14148	0.750492	1.02851	-0.0195211
263	0.14202	0.751319	1.02822	-0.0190367
264	0.14256	0.752166	1.02794	-0.0185527
265	0.1431	0.753034	1.02766	-0.0180689
266	0.14364	0.753921	1.02739	-0.0175854
267	0.14418	0.754828	1.02713	-0.0171023
268	0.14472	0.755754	1.02687	-0.0166194
269	0.14526	0.756698	1.02661	-0.0161369
270	0.1458	0.75766	1.02636	-0.0156547
271	0.14634	0.758639	1.02612	-0.0151728
272	0.14688	0.759635	1.02588	-0.0146912
273	0.14742	0.760647	1.02564	-0.01421
274	0.14796	0.761676	1.02541	-0.0137291
275	0.1485	0.762719	1.02518	-0.0132485
276	0.14904	0.763777	1.02495	-0.0127682
277	0.14958	0.76485	1.02473	-0.0122883
278	0.15012	0.765936	1.02451	-0.0118087
279	0.15066	0.767036	1.0243	-0.0113295
280	0.1512	0.768148	1.02408	-0.0108506
281	0.15174	0.769272	1.02387	-0.010372
282	0.15228	0.770408	1.02366	-0.00989373
283	0.15282	0.771555	1.02345	-0.00941582
284	0.15336	0.772713	1.02325	-0.00893825
285	0.1539	0.77388	1.02304	-0.00846101
286	0.15444	0.775058	1.02284	-0.0079841
287	0.15498	0.776244	1.02263	-0.00750753
288	0.15552	0.777438	1.02243	-0.00703129
289	0.15606	0.77864	1.02223	-0.00655539
290	0.1566	0.77985	1.02202	-0.00607981
291	0.15714	0.781066	1.02182	-0.00560456
292	0.15768	0.782289	1.02162	-0.00512964
293	0.15822	0.783517	1.02141	-0.00465504
294	0.15876	0.784751	1.02121	-0.00418076
295	0.1593	0.785989	1.021	-0.0037068
296	0.15984	0.787232	1.02079	-0.00323315
297	0.16038	0.788478	1.02058	-0.00275982
298	0.16092	0.789727	1.02037	-0.0022868
299	0.16146	0.790979	1.02016	-0.00181408
300	0.162	0.792233	1.01994	-0.00134167
301	0.16254	0.793488	1.01973	-0.000869547
302	0.16308	0.794744	1.01951	-0.000397723
303	0.16362	0.796001	1.01928	7.38125e-005
304	0.16416	0.797258	1.01906	0.000545063
305	0.1647	0.798515	1.01883	0.00101603
306	0.16524	0.79977	1.01859	0.00148673
307	0.16578	0.801025	1.01836	0.00195716
308	0.16632	0.802277	1.01812	0.00242732
309	0.16686	0.803527	1.01787	0.00289723
310	0.1674	0.804774	1.01762	0.00336688
311	0.16794	0.806017	1.01737	0.00383629
312	0.16848	0.807257	1.01711	0.00430546
313	0.16902	0.808493	1.01685	0.00477439
314	0.16956	0.809723	1.01658	0.0052431
315	0.1701	0.810949	1.01631	0.00571159
316	0.17064	0.812169	1.01603	0.00617987
317	0.17118	0.813383	1.01575	0.00664794
318	0.17172	0.814591	1.01546	0.00711581
319	0.17226	0.815792	1.01517	0.0075835
320	0.1728	0.816985	1.01487	0.008051
321	0.17334	0.818171	1.01456	0.00851833
322	0.17388	0.819348	1.01425	0.00898549
323	0.17442	0.820518	1.01393	0.00945249
324	0.17496	0.821678	1.01361	0.00991935
325	0.1755	0.822829	1.01328	0.0103861
326	0.17604	0.82397	1.01294	0.0108526
327	0.17658	0.825102	1.0126	0.0113191
328	0.17712	0.826223	1.01225	0.0117855
329	0.17766	0.827333	1.01189	0.0122517
330	0.1782	0.828433	1.01153	0.0127179
331	0.17874	0.829521	1.01116	0.0131839
332	0.17928	0.830597	1.01078	0.0136499
333	0.17982	0.831662	1.01039	0.0141159
334	0.18036	0.832714	1.01	0.0145817
335	0.1809	0.833754	1.0096	0.0150476
336	0.18144	0.83478	1.0092	0.0155134
337	0.18198	0.835794	1.00878	0.0159792
338	0.18252	0.836794	1.00836	0.016445
339	0.18306	0.837781	1.00793	0.0169107
340	0.1836	0.838754	1.0075	0.0173765
341	0.18414	0.839712	1.00706	0.0178424
342	0.18468	0.840656	1.00661	0.0183082
343	0.18522	0.841586	1.00615	0.0187741
344	0.18576	0.842501	1.00569	0.0192401
345	0.1863	0.8434	1.00521	0.0197061
346	0.18684	0.844285	1.00473	0.0201722
347	0.18738	0.845154	1.00425	0.0206384
348	0.18792	0.846008	1.00375	0.0211048
349	0.18846	0.846845	1.00325	0.0215712
350	0.189	0.847667	1.00274	0.0220378
351	0.18954	0.848473	1.00223	0.0225045
352	0.19008	0.849263	1.0017	0.0229714
353	0.19062	0.850036	1.00117	0.0234385
354	0.19116	0.850793	1.00064	0.0239058
355	0.1917	0.851534	1.00009	0.0243732
356	0.19224	0.852257	0.999541	0.0248409
357	0.19278	0.852964	0.998983	0.0253088
358	0.19332	0.853655	0.998418	0.0257769
359	0.19386	0.854328	0.997846	0.0262453
360	0.1944	0.854984	0.997267	0.026714
361	0.19494	0.855624	0.996682	0.027183
362	0.19548	0.856246	0.996091	0.0276522
363	0.19602	0.856851	0.995493	0.0281218
364	0.19656	0.857439	0.994888	0.0285917
365	0.1971	0.85801	0.994278	0.029062
366	0.19764	0.858564	0.993661	0.0295326
367	0.19818	0.859101	0.993039	0.0300035
368	0.19872	0.859621	0.99241	0.0304749
369	0.19926	0.860123	0.991776	0.0309467
370	0.1998	0.860609	0.991136	0.0314188
371	0.20034	0.861077	0.990491	0.0318915
372	0.20088	0.861528	0.989841	0.0323645
373	0.20142	0.861963	0.989185	0.0328381
374	0.20196	0.86238	0.988524	0.0333121
375	0.2025	0.862781	0.987858	0.0337866
376	0.20304	0.863165	0.987188	0.0342616
377	0.20358	0.863532	0.986513	0.0347372
378	0.20412	0.863883	0.985833	0.0352132
379	0.20466	0.864217	0.985149	0.0356899
380	0.2052	0.864535	0.984461	0.0361671
381	0.20574	0.864837	0.983769	0.0366449
382	0.20628	0.865122	0.983074	0.0371234
383	0.20682	0.865392	0.982374	0.0376024
384	0.20736	0.865646	0.981671	0.0380821
385	0.2079	0.865884	0.980965	0.0385624
386	0.20844	0.866106	0.980256	0.0390435
387	0.20898	0.866313	0.979544	0.0395252
388	0.20952	0.866505	0.978829	0.0400076
389	0.21006	0.866682	0.978112	0.0404907
390	0.2106	0.866844	0.977392	0.0409738
391	0.21114	0.866991	0.976671	0.041457
392	0.21168	0.867124	0.975947	0.0419425
393	0.21222	0.867242	0.975221	0.0424291
394	0.21276	0.867347	0.974494	0.0429164
395	0.2133	0.867437	0.973765	0.0434046
396	0.21384	0.867514	0.973037	0.0438935
397	0.21438	0.867577	0.972306	0.0443832
398	0.21492	0.867627	0.971574	0.0448737
399	0.21546	0.867665	0.970842	0.0453652
400	0.216	0.867689	0.970109	0.0458574
401	0.21654	0.867701	0.969376	0.0463506
402	0.21708	0.867701	0.968643	0.0468448
403	0.21762	0.867689	0.96791	0.0473398
404	0.21816	0.867665	0.967177	0.0478359
405	0.2187	0.867629	0.966445	0.0483329
406	0.21924	0.867582	0.965714	0.0488309
407	0.21978	0.867525	0.964984	0.04933
408	0.22032	0.867456	0.964255	0.0498301
409	0.22086	0.867377	0.963527	0.0503312
410	0.2214	0.867287	0.962801	0.0508335
411	0.22194	0.867188	0.962077	0.0513368
412	0.22248	0.867079	0.961354	0.0518413
413	0.22302	0.866961	0.960634	0.0523468
414	0.22356	0.866834	0.959916	0.0528536
415	0.2241	0.866698	0.9592	0.0533615
416	0.22464	0.866553	0.958487	0.0538705
417	0.22518	0.8664	0.957777	0.0543808
418	0.22572	0.86624	0.95707	0.0548923
419	0.22626	0.866072	0.956366	0.055405
420	0.2268	0.865896	0.955665	0.055919
421	0.22734	0.865713	0.954968	0.0564343
422	0.22788	0.865524	0.954275	0.0569508
423	0.22842	0.865328	0.953585	0.0574686
424	0.22896	0.865126	0.9529	0.0579878
425	0.2295	0.864918	0.952219	0.0585083
426	0.23004	0.864705	0.951542	0.0590301
427	0.23058	0.864487	0.95087	0.0595534
428	0.23112	0.864263	0.950202	0.060078
429	0.23166	0.864035	0.949539	0.060604
430	0.2322	0.863803	0.948881	0.0611314
431	0.23274	0.863566	0.948228	0.0616603
432	0.23328	0.863326	0.947581	0.0621906
433	0.23382	0.863083	0.946939	0.0627224
434	0.23436	0.862836	0.946302	0.0632557
435	0.2349	0.862586	0.945671	0.0637905
436	0.23544	0.862334	0.945046	0.0643268
437	0.23598	0.86208	0.944426	0.0648646
438	0.23652	0.861823	0.943813	0.065404
439	0.23706	0.861565	0.943205	0.065945
440	0.2376	0.861305	0.942604	0.0664875
441	0.23814	0.861045	0.942009	0.0670317
442	0.23868	0.860783	0.94142	0.0675775
443	0.23922	0.860521	0.940838	0.0681249
444	0.23976	0.860259	0.940263	0.0686739
445	0.2403	0.859996	0.939694	0.0692246
446	0.24084	0.859734	0.939131	0.069777
447	0.24138	0.859473	0.938576	0.0703311
448	0.24192	0.859212	0.938027	0.0708869
449	0.24246	0.858952	0.937485	0.0714445
450	0.243	0.858693	0.93695	0.0720037
451	0.24354	0.858437	0.936422	0.0725648
452	0.24408	0.858181	0.935901	0.0731276
453	0.24462	0.857928	0.935387	0.0736922
454	0.24516	0.857677	0.93488	0.0742586
455	0.2457	0.857429	0.93438	0.0748268
456	0.24624	0.857183	0.933887	0.0753968
457	0.24678	0.856941	0.933401	0.0759687
458	0.24732	0.856701	0.932923	0.0765424
459	0.24786	0.856465	0.932451	0.0771181
460	0.2484	0.856233	0.931987	0.0776956
461	0.24894	0.856004	0.93153	0.078275
462	0.24948	0.85578	0.93108	0.0788563
463	0.25002	0.85556	0.930637	0.0794396
464	0.25056	0.855344	0.9302	0.0800248
465	0.2511	0.855133	0.929771	0.080612
466	0.25164	0.854926	0.929349	0.0812011
467	0.25218	0.854725	0.928934	0.0817923
468	0.25272	0.854529	0.928525	0.0823854
469	0.25326	0.854338	0.928124	0.0829805
470	0.2538	0.854153	0.927729	0.0835777
471	0.25434	0.853973	0.92734	0.0841769
472	0.25488	0.853799	0.926959	0.0847782
473	0.25542	0.853631	0.926583	0.0853815
474	0.25596	0.853469	0.926214	0.0859869
475	0.2565	0.853313	0.925852	0.0865943
476	0.25704	0.853164	0.925495	0.0872039
477	0.25758	0.853021	0.925145	0.0878156
478	0.25812	0.852885	0.924801	0.0884294
479	0.25866	0.852756	0.924462	0.0890453
480	0.2592	0.852633	0.924129	0.0896634
481	0.25974	0.852517	0.923802	0.0902837
482	0.26028	0.852408	0.92348	0.0909061
483	0.26082	0.852307	0.923164	0.0915307
484	0.26136	0.852212	0.922852	0.0921574
485	0.2619	0.852125	0.922546	0.0927864
486	0.26244	0.852045	0.922244	0.0934176
487	0.26298	0.851972	0.921948	0.094051
488	0.26352	0.851907	0.921655	0.0946866
489	0.26406	0.851849	0.921367	0.0953245
490	0.2646	0.851799	0.921083	0.0959646
491	0.26514	0.851757	0.920804	0.096607
492	0.26568	0.851722	0.920528	0.0972517
493	0.26622	0.851694	0.920255	0.0978986
494	0.26676	0.851675	0.919986	0.0985478
495	0.2673	0.851662	0.91972	0.0991993
496	0.26784	0.851658	0.919457	0.0998532
497	0.26838	0.851661	0.919197	0.100509
498	0.26892	0.851671	0.918939	0.101168
499	0.26946	0.85169	0.918684	0.101828
500	0.27	0.851715	0.918431	0.102492
501	0.27054	0.851749	0.918179	0.103157
502	0.27108	0.85179	0.917929	0.103825
503	0.27162	0.851839	0.917681	0.104495
504	0.27216	0.851895	0.917434	0.105168
505	0.2727	0.851959	0.917187	0.105842
506	0.27324	0.85203	0.916942	0.10652
507	0.27378	0.852109	0.916696	0.107199
508	0.27432	0.852195	0.916451	0.107881
509	0.27486	0.852288	0.916206	0.108566
510	0.2754	0.852388	0.91596	0.109253
511	0.27594	0.852495	0.915713	0.109942
512	0.27648	0.85261	0.915466	0.110634
513	0.27702	0.852731	0.915219	0.111328
514	0.27756	0.852859	0.914969	0.112024
515	0.2781	0.852994	0.914717	0.112723
516	0.27864	0.853136	0.914463	0.113424
517	0.27918	0.853284	0.914207	0.114128
518	0.27972	0.853438	0.913948	0.114835
519	0.28026	0.853599	0.913686	0.115543
520	0.2808	0.853766	0.913421	0.116254
521	0.28134	0.853938	0.913153	0.116968
522	0.28188	0.854117	0.912881	0.117684
523	0.28242	0.854302	0.912605	0.118402
524	0.28296	0.854492	0.912325	0.119123
525	0.2835	0.854688	0.91204	0.119847
526	0.28404	0.854889	0.91175	0.120573
527	0.28458	0.855096	0.911455	0.121301
528	0.28512	0.855307	0.911155	0.122032
529	0.28566	0.855524	0.910849	0.122765
530	0.2862	0.855745	0.910536	0.123501
531	0.28674	0.855971	0.910218	0.124239
532	0.28728	0.856201	0.909892	0.124979
533	0.28782	0.856435	0.90956	0.125722
534	0.28836	0.856674	0.909221	0.126468
535	0.2889	0.856916	0.908874	0.127216
536	0.28944	0.857163	0.908519	0.127966
537	0.28998	0.857412	0.908156	0.128719
538	0.29052	0.857666	0.907784	0.129475
539	0.29106	0.857922	0.907404	0.130233
540	0.2916	0.858182	0.907015	0.130993
541	0.29214	0.858444	0.906617	0.131756
542	0.29268	0.858709	0.906209	0.132521
543	0.29322	0.858977	0.905792	0.133289
544	0.29376	0.859246	0.905364	0.134059
545	0.2943	0.859518	0.904926	0.134832
546	0.29484	0.859792	0.904477	0.135607
547	0.29538	0.860067	0.904018	0.136384
548	0.29592	0.860344	0.903547	0.137164
549	0.29646	0.860623	0.903065	0.137946
550	0.297	0.860902	0.902571	0.138731
551	0.29754	0.861183	0.902065	0.139518
552	0.29808	0.861464	0.901547	0.140308
553	0.29862	0.861745	0.901016	0.1411
554	0.29916	0.862027	0.900473	0.141895
555	0.2997	0.862309	0.899917	0.142691
556	0.30024	0.862591	0.899348	0.143491
557	0.30078	0.862873	0.898765	0.144292
558	0.30132	0.863154	0.898169	0.145096
559	0.30186	0.863435	0.897559	0.145903
560	0.3024	0.863715	0.896934	0.146712
561	0.30294	0.863993	0.896296	0.147523
562	0.30348	0.864271	0.895643	0.148336
563	0.30402	0.864547	0.894975	0.149152
564	0.30456	0.864821	0.894292	0.14997
565	0.3051	0.865094	0.893595	0.150791
566	0.30564	0.865364	0.892882	0.151614
567	0.30618	0.865633	0.892153	0.152439
568	0.30672	0.865899	0.891409	0.153266
569	0.30726	0.866162	0.890649	0.154096
570	0.3078	0.866423	0.889873	0.154928
571	0.30834	0.866681	0.889081	0.155763
572	0.30888	0.866935	0.888273	0.156599
573	0.30942	0.867187	0.887448	0.157438
574	0.30996	0.867435	0.886607	0.158279
575	0.3105	0.867679	0.885749	0.159123
576	0.31104	0.867919	0.884874	0.159968
577	0.31158	0.868156	0.883982	0.160816
578	0.31212	0.868388	0.883074	0.161666
579	0.31266	0.868616	0.882148	0.162518
580	0.3132	0.86884	0.881204	0.163372
581	0.31374	0.869059	0.880244	0.164229
582	0.31428	0.869273	0.879266	0.165088
583	0.31482	0.869483	0.878271	0.165948
584	0.31536	0.869687	0.877258	0.166811
585	0.3159	0.869886	0.876227	0.167676
586	0.31644	0.87008	0.875179	0.168543
587	0.31698	0.870269	0.874113	0.169412
588	0.31752	0.870451	0.873029	0.170284
589	0.31806	0.870628	0.871928	0.171157
590	0.3186	0.8708	0.870808	0.172032
591	0.31914	0.870965	0.869671	0.17291
592	0.31968	0.871124	0.868516	0.173789
593	0.32022	0.871277	0.867344	0.17467
594	0.32076	0.871424	0.866153	0.175554
595	0.3213	0.871564	0.864945	0.176439
596	0.32184	0.871698	0.863719	0.177326
597	0.32238	0.871825	0.862475	0.178215
598	0.32292	0.871946	0.861213	0.179106
599	0.32346	0.87206	0.859934	0.179999
600	0.324	0.872167	0.858638	0.180894
601	0.32454	0.872267	0.857323	0.181791
602	0.32508	0.87236	0.855992	0.182689
603	0.32562	0.872446	0.854643	0.183589
604	0.32616	0.872525	0.853277	0.184491
605	0.3267	0.872597	0.851893	0.185395
606	0.32724	0.872661	0.850493	0.186301
607	0.32778	0.872718	0.849076	0.187208
608	0.32832	0.872768	0.847642	0.188117
609	0.32886	0.872811	0.846191	0.189027
610	0.3294	0.872846	0.844724	0.18994
611	0.32994	0.872874	0.84324	0.190854
612	0.33048	0.872894	0.841741	0.191769
613	0.33102	0.872907	0.840225	0.192687
614	0.33156	0.872913	0.838693	0.193605
615	0.3321	0.872911	0.837146	0.194526
616	0.33264	0.872902	0.835584	0.195448
617	0.33318	0.872885	0.834006	0.196371
618	0.33372	0.87286	0.832412	0.197296
619	0.33426	0.872829	0.830805	0.198222
620	0.3348	0.872789	0.829182	0.19915
621	0.33534	0.872742	0.827545	0.200079
622	0.33588	0.872688	0.825894	0.20101
623	0.33642	0.872626	0.824229	0.201942
624	0.33696	0.872557	0.822551	0.202875
625	0.3375	0.872481	0.820859	0.20381
626	0.33804	0.872397	0.819154	0.204746
627	0.33858	0.872306	0.817436	0.205683
628	0.33912	0.872208	0.815705	0.206622
629	0.33966	0.872103	0.813962	0.207561
630	0.3402	0.871991	0.812208	0.208502
631	0.34074	0.871871	0.810441	0.209444
632	0.34128	0.871745	0.808663	0.210387
633	0.34182	0.871612	0.806875	0.211332
634	0.34236	0.871472	0.805075	0.212277
635	0.3429	0.871326	0.803265	0.213224
636	0.34344	0.871173	0.801445	0.214171
637	0.34398	0.871013	0.799616	0.215119
638	0.34452	0.870847	0.797777	0.216069
639	0.34506	0.870675	0.795929	0.217019
640	0.3456	0.870496	0.794072	0.217971
641	0.34614	0.870311	0.792207	0.218923
642	0.34668	0.870121	0.790335	0.219876
643	0.34722	0.869924	0.788454	0.22083
644	0.34776	0.869722	0.786567	0.221784
645	0.3483	0.869514	0.784673	0.22274
646	0.34884	0.8693	0.782772	0.223696
647	0.34938	0.869081	0.780866	0.224653
648	0.34992	0.868857	0.778954	0.225611
