TimeSlice	Time	LH_Knee	LH_HipZ	LH_AnkleZ
503	0.27162	-0.779463	-0.0387268	-1.09369
504	0.27216	-0.779511	-0.0378849	-1.09187
505	0.2727	-0.779557	-0.0370567	-1.09005
506	0.27324	-0.779601	-0.0362422	-1.08822
507	0.27378	-0.779644	-0.0354414	-1.08639
508	0.27432	-0.779686	-0.0346544	-1.08456
509	0.27486	-0.779726	-0.0338811	-1.08272
510	0.2754	-0.779764	-0.0331217	-1.08089
511	0.27594	-0.779801	-0.0323761	-1.07904
512	0.27648	-0.779837	-0.0316444	-1.0772
513	0.27702	-0.779872	-0.0309266	-1.07535
514	0.27756	-0.779906	-0.0302227	-1.0735
515	0.2781	-0.779939	-0.0295327	-1.07164
516	0.27864	-0.779971	-0.0288567	-1.06979
517	0.27918	-0.780002	-0.0281947	-1.06792
518	0.27972	-0.780032	-0.0275466	-1.06606
519	0.28026	-0.780062	-0.0269126	-1.06419
520	0.2808	-0.780092	-0.0262925	-1.06232
521	0.28134	-0.780121	-0.0256865	-1.06044
522	0.28188	-0.78015	-0.0250945	-1.05856
523	0.28242	-0.780179	-0.0245166	-1.05668
524	0.28296	-0.780208	-0.0239527	-1.0548
525	0.2835	-0.780237	-0.0234028	-1.05291
526	0.28404	-0.780267	-0.022867	-1.05101
527	0.28458	-0.780297	-0.0223452	-1.04912
528	0.28512	-0.780327	-0.0218375	-1.04722
529	0.28566	-0.780358	-0.0213438	-1.04531
530	0.2862	-0.78039	-0.0208641	-1.04341
531	0.28674	-0.780423	-0.0203985	-1.0415
532	0.28728	-0.780456	-0.0199469	-1.03958
533	0.28782	-0.780491	-0.0195093	-1.03766
534	0.28836	-0.780528	-0.0190857	-1.03574
535	0.2889	-0.780565	-0.0186761	-1.03382
536	0.28944	-0.780605	-0.0182805	-1.03189
537	0.28998	-0.780646	-0.0178989	-1.02996
538	0.29052	-0.780689	-0.0175312	-1.02802
539	0.29106	-0.780734	-0.0171775	-1.02608
540	0.2916	-0.780782	-0.0168378	-1.02414
541	0.29214	-0.780832	-0.0165119	-1.0222
542	0.29268	-0.780884	-0.0162	-1.02025
543	0.29322	-0.78094	-0.0159019	-1.0183
544	0.29376	-0.780998	-0.0156177	-1.01634
545	0.2943	-0.781059	-0.0153474	-1.01438
546	0.29484	-0.781123	-0.0150909	-1.01242
547	0.29538	-0.781191	-0.0148482	-1.01046
548	0.29592	-0.781262	-0.0146193	-1.0085
549	0.29646	-0.781337	-0.0144041	-1.00653
550	0.297	-0.781417	-0.0142028	-1.00456
551	0.29754	-0.7815	-0.0140151	-1.00258
552	0.29808	-0.781587	-0.0138412	-1.00061
553	0.29862	-0.781679	-0.013681	-0.998628
554	0.29916	-0.781776	-0.0135344	-0.996648
555	0.2997	-0.781877	-0.0134015	-0.994667
556	0.30024	-0.781984	-0.0132822	-0.992683
557	0.30078	-0.782096	-0.0131765	-0.990698
558	0.30132	-0.782213	-0.0130844	-0.988712
559	0.30186	-0.782336	-0.0130059	-0.986725
560	0.3024	-0.782465	-0.0129409	-0.984736
561	0.30294	-0.782599	-0.0128895	-0.982747
562	0.30348	-0.78274	-0.0128516	-0.980757
563	0.30402	-0.782888	-0.0128271	-0.978767
564	0.30456	-0.783042	-0.0128162	-0.976777
565	0.3051	-0.783203	-0.0128187	-0.974787
566	0.30564	-0.783371	-0.0128346	-0.972797
567	0.30618	-0.783546	-0.0128639	-0.970808
568	0.30672	-0.783728	-0.0129067	-0.96882
569	0.30726	-0.783919	-0.0129628	-0.966833
570	0.3078	-0.784117	-0.0130324	-0.964848
571	0.30834	-0.784323	-0.0131153	-0.962864
572	0.30888	-0.784538	-0.0132116	-0.960883
573	0.30942	-0.784761	-0.0133212	-0.958903
574	0.30996	-0.784993	-0.0134442	-0.956927
575	0.3105	-0.785234	-0.0135804	-0.954954
576	0.31104	-0.785484	-0.0137301	-0.952984
577	0.31158	-0.785743	-0.013893	-0.951017
578	0.31212	-0.786013	-0.0140692	-0.949055
579	0.31266	-0.786291	-0.0142588	-0.947098
580	0.3132	-0.78658	-0.0144616	-0.945145
581	0.31374	-0.786879	-0.0146778	-0.943198
582	0.31428	-0.787189	-0.0149072	-0.941256
583	0.31482	-0.787509	-0.01515	-0.93932
584	0.31536	-0.787841	-0.0154061	-0.937391
585	0.3159	-0.788183	-0.0156755	-0.935469
586	0.31644	-0.788537	-0.0159583	-0.933555
587	0.31698	-0.788902	-0.0162544	-0.931648
588	0.31752	-0.789279	-0.0165638	-0.929749
589	0.31806	-0.789668	-0.0168866	-0.92786
590	0.3186	-0.790069	-0.0172228	-0.92598
591	0.31914	-0.790483	-0.0175724	-0.924109
592	0.31968	-0.790909	-0.0179354	-0.922249
593	0.32022	-0.791348	-0.0183119	-0.9204
594	0.32076	-0.7918	-0.0187018	-0.918562
595	0.3213	-0.792265	-0.0191052	-0.916736
596	0.32184	-0.792744	-0.0195221	-0.914923
597	0.32238	-0.793236	-0.0199525	-0.913122
598	0.32292	-0.793743	-0.0203965	-0.911335
599	0.32346	-0.794263	-0.0208542	-0.909562
600	0.324	-0.794798	-0.0213254	-0.907804
601	0.32454	-0.795347	-0.0218104	-0.906061
602	0.32508	-0.79591	-0.0223091	-0.904334
603	0.32562	-0.796489	-0.0228215	-0.902624
604	0.32616	-0.797082	-0.0233477	-0.90093
605	0.3267	-0.797691	-0.0238878	-0.899254
606	0.32724	-0.798315	-0.0244418	-0.897597
607	0.32778	-0.798955	-0.0250098	-0.895958
608	0.32832	-0.79961	-0.0255918	-0.89434
609	0.32886	-0.800281	-0.0261878	-0.892741
610	0.3294	-0.800969	-0.026798	-0.891163
611	0.32994	-0.801673	-0.0274223	-0.889607
612	0.33048	-0.802393	-0.0280609	-0.888073
613	0.33102	-0.803129	-0.0287138	-0.886562
614	0.33156	-0.803883	-0.029381	-0.885074
615	0.3321	-0.804653	-0.0300628	-0.883611
616	0.33264	-0.805441	-0.030759	-0.882172
617	0.33318	-0.806245	-0.0314698	-0.88076
618	0.33372	-0.807067	-0.0321953	-0.879373
619	0.33426	-0.807906	-0.0329356	-0.878013
620	0.3348	-0.808763	-0.0336907	-0.876681
621	0.33534	-0.809638	-0.0344606	-0.875378
622	0.33588	-0.81053	-0.0352456	-0.874103
623	0.33642	-0.811441	-0.0360457	-0.872859
624	0.33696	-0.81237	-0.0368609	-0.871645
625	0.3375	-0.813316	-0.0376914	-0.870462
626	0.33804	-0.814281	-0.0385373	-0.869311
627	0.33858	-0.815264	-0.0393986	-0.868192
628	0.33912	-0.816266	-0.0402755	-0.867107
629	0.33966	-0.817287	-0.041168	-0.866056
630	0.3402	-0.818326	-0.0420762	-0.86504
631	0.34074	-0.819383	-0.0430004	-0.86406
632	0.34128	-0.82046	-0.0439404	-0.863115
633	0.34182	-0.821555	-0.0448966	-0.862208
634	0.34236	-0.822669	-0.0458689	-0.861338
635	0.3429	-0.823802	-0.0468575	-0.860507
636	0.34344	-0.824954	-0.0478625	-0.859714
637	0.34398	-0.826125	-0.048884	-0.858962
638	0.34452	-0.827315	-0.0499221	-0.85825
639	0.34506	-0.828524	-0.050977	-0.857579
640	0.3456	-0.829752	-0.0520487	-0.85695
641	0.34614	-0.830999	-0.0531375	-0.856363
642	0.34668	-0.832266	-0.0542433	-0.85582
643	0.34722	-0.833551	-0.0553663	-0.855321
644	0.34776	-0.834855	-0.0565067	-0.854866
645	0.3483	-0.836178	-0.0576645	-0.854457
646	0.34884	-0.837521	-0.0588399	-0.854093
647	0.34938	-0.838882	-0.0600331	-0.853777
648	0.34992	-0.840262	-0.0612441	-0.853507
649	0.35046	-0.841661	-0.062473	-0.853286
650	0.351	-0.843079	-0.0637201	-0.853113
651	0.35154	-0.844516	-0.0649854	-0.852989
652	0.35208	-0.845971	-0.0662691	-0.852915
653	0.35262	-0.847445	-0.0675712	-0.852891
654	0.35316	-0.848937	-0.068892	-0.852918
655	0.3537	-0.850448	-0.0702315	-0.852997
656	0.35424	-0.851976	-0.0715899	-0.853128
657	0.35478	-0.853523	-0.0729673	-0.853312
658	0.35532	-0.855088	-0.0743638	-0.853549
659	0.35586	-0.856671	-0.0757796	-0.85384
660	0.3564	-0.858272	-0.0772148	-0.854185
661	0.35694	-0.85989	-0.0786696	-0.854586
662	0.35748	-0.861526	-0.080144	-0.855042
663	0.35802	-0.863179	-0.0816382	-0.855554
664	0.35856	-0.864849	-0.0831524	-0.856122
665	0.3591	-0.866536	-0.0846866	-0.856747
666	0.35964	-0.868239	-0.0862409	-0.85743
667	0.36018	-0.869959	-0.0878156	-0.85817
668	0.36072	-0.871695	-0.0894107	-0.858969
669	0.36126	-0.873448	-0.0910264	-0.859826
670	0.3618	-0.875216	-0.0926627	-0.860742
671	0.36234	-0.877	-0.0943199	-0.861718
672	0.36288	-0.878799	-0.0959979	-0.862753
673	0.36342	-0.880613	-0.097697	-0.863849
674	0.36396	-0.882442	-0.0994173	-0.865005
675	0.3645	-0.884286	-0.101159	-0.866222
676	0.36504	-0.886143	-0.102922	-0.867499
677	0.36558	-0.888015	-0.104706	-0.868838
678	0.36612	-0.889901	-0.106512	-0.870239
679	0.36666	-0.891799	-0.10834	-0.871701
680	0.3672	-0.893711	-0.11019	-0.873226
681	0.36774	-0.895636	-0.112061	-0.874813
682	0.36828	-0.897573	-0.113955	-0.876462
683	0.36882	-0.899522	-0.115871	-0.878173
684	0.36936	-0.901482	-0.117809	-0.879947
685	0.3699	-0.903454	-0.119769	-0.881785
686	0.37044	-0.905437	-0.121752	-0.883685
687	0.37098	-0.90743	-0.123757	-0.885647
688	0.37152	-0.909434	-0.125785	-0.887673
689	0.37206	-0.911447	-0.127836	-0.889762
690	0.3726	-0.91347	-0.129909	-0.891914
691	0.37314	-0.915501	-0.132005	-0.894129
692	0.37368	-0.917542	-0.134124	-0.896407
693	0.37422	-0.91959	-0.136266	-0.898748
694	0.37476	-0.921646	-0.138431	-0.901152
695	0.3753	-0.923709	-0.140619	-0.903619
696	0.37584	-0.925779	-0.14283	-0.906148
697	0.37638	-0.927855	-0.145065	-0.90874
698	0.37692	-0.929937	-0.147322	-0.911394
699	0.37746	-0.932024	-0.149603	-0.91411
700	0.378	-0.934117	-0.151908	-0.916887
701	0.37854	-0.936213	-0.154235	-0.919727
702	0.37908	-0.938314	-0.156586	-0.922627
703	0.37962	-0.940418	-0.158961	-0.925589
704	0.38016	-0.942525	-0.161359	-0.928612
705	0.3807	-0.944634	-0.16378	-0.931694
706	0.38124	-0.946745	-0.166225	-0.934837
707	0.38178	-0.948857	-0.168693	-0.93804
708	0.38232	-0.95097	-0.171185	-0.941301
709	0.38286	-0.953083	-0.1737	-0.944621
710	0.3834	-0.955196	-0.176239	-0.948
711	0.38394	-0.957308	-0.178801	-0.951436
712	0.38448	-0.959418	-0.181387	-0.954929
713	0.38502	-0.961527	-0.183996	-0.958479
714	0.38556	-0.963633	-0.186628	-0.962085
715	0.3861	-0.965735	-0.189284	-0.965747
716	0.38664	-0.967834	-0.191963	-0.969463
717	0.38718	-0.969929	-0.194665	-0.973234
718	0.38772	-0.972018	-0.19739	-0.977058
719	0.38826	-0.974102	-0.200138	-0.980936
720	0.3888	-0.97618	-0.20291	-0.984865
721	0.38934	-0.978251	-0.205704	-0.988846
722	0.38988	-0.980315	-0.208522	-0.992877
723	0.39042	-0.98237	-0.211362	-0.996958
724	0.39096	-0.984417	-0.214225	-1.00109
725	0.3915	-0.986455	-0.21711	-1.00527
726	0.39204	-0.988483	-0.220018	-1.00949
727	0.39258	-0.9905	-0.222949	-1.01376
728	0.39312	-0.992507	-0.225902	-1.01808
729	0.39366	-0.994501	-0.228877	-1.02244
730	0.3942	-0.996483	-0.231873	-1.02685
731	0.39474	-0.998452	-0.234892	-1.0313
732	0.39528	-1.00041	-0.237933	-1.03579
733	0.39582	-1.00235	-0.240995	-1.04032
734	0.39636	-1.00427	-0.244079	-1.04489
735	0.3969	-1.00618	-0.247183	-1.0495
736	0.39744	-1.00808	-0.250309	-1.05414
737	0.39798	-1.00996	-0.253456	-1.05882
738	0.39852	-1.01181	-0.256624	-1.06354
739	0.39906	-1.01366	-0.259812	-1.06829
740	0.3996	-1.01548	-0.263021	-1.07308
741	0.40014	-1.01728	-0.266249	-1.07789
742	0.40068	-1.01906	-0.269498	-1.08274
743	0.40122	-1.02082	-0.272766	-1.08761
744	0.40176	-1.02256	-0.276054	-1.09252
745	0.4023	-1.02428	-0.279361	-1.09745
746	0.40284	-1.02598	-0.282687	-1.1024
747	0.40338	-1.02765	-0.286032	-1.10738
748	0.40392	-1.0293	-0.289395	-1.11238
749	0.40446	-1.03092	-0.292777	-1.11741
750	0.405	-1.03252	-0.296176	-1.12245
751	0.40554	-1.03409	-0.299594	-1.12751
752	0.40608	-1.03563	-0.303028	-1.13259
753	0.40662	-1.03715	-0.30648	-1.13769
754	0.40716	-1.03864	-0.309949	-1.1428
755	0.4077	-1.0401	-0.313434	-1.14792
756	0.40824	-1.04153	-0.316935	-1.15305
757	0.40878	-1.04294	-0.320452	-1.1582
758	0.40932	-1.04431	-0.323985	-1.16335
759	0.40986	-1.04565	-0.327533	-1.16851
760	0.4104	-1.04696	-0.331096	-1.17368
761	0.41094	-1.04823	-0.334674	-1.17885
762	0.41148	-1.04948	-0.338266	-1.18402
763	0.41202	-1.05069	-0.341872	-1.18919
764	0.41256	-1.05186	-0.345491	-1.19437
765	0.4131	-1.05301	-0.349123	-1.19954
766	0.41364	-1.05411	-0.352769	-1.2047
767	0.41418	-1.05518	-0.356426	-1.20987
768	0.41472	-1.05622	-0.360096	-1.21502
769	0.41526	-1.05722	-0.363777	-1.22017
770	0.4158	-1.05818	-0.367469	-1.22531
771	0.41634	-1.0591	-0.371173	-1.23044
772	0.41688	-1.05998	-0.374886	-1.23555
773	0.41742	-1.06083	-0.37861	-1.24065
774	0.41796	-1.06163	-0.382343	-1.24573
775	0.4185	-1.0624	-0.386086	-1.2508
776	0.41904	-1.06313	-0.389837	-1.25584
777	0.41958	-1.06381	-0.393597	-1.26087
778	0.42012	-1.06445	-0.397364	-1.26587
779	0.42066	-1.06505	-0.401139	-1.27085
780	0.4212	-1.06561	-0.40492	-1.2758
781	0.42174	-1.06613	-0.408708	-1.28073
782	0.42228	-1.0666	-0.412503	-1.28563
783	0.42282	-1.06703	-0.416303	-1.29049
784	0.42336	-1.06741	-0.420107	-1.29533
785	0.4239	-1.06775	-0.423917	-1.30013
786	0.42444	-1.06804	-0.427731	-1.30489
787	0.42498	-1.06829	-0.431548	-1.30962
788	0.42552	-1.0685	-0.435369	-1.31431
789	0.42606	-1.06865	-0.439192	-1.31896
790	0.4266	-1.06877	-0.443018	-1.32357
791	0.42714	-1.06883	-0.446845	-1.32813
792	0.42768	-1.06885	-0.450674	-1.33265
793	0.42822	-1.06882	-0.454503	-1.33713
794	0.42876	-1.06874	-0.458332	-1.34155
795	0.4293	-1.06861	-0.462161	-1.34593
796	0.42984	-1.06843	-0.46599	-1.35026
797	0.43038	-1.06821	-0.469817	-1.35453
798	0.43092	-1.06794	-0.473642	-1.35875
799	0.43146	-1.06762	-0.477465	-1.36292
800	0.432	-1.06725	-0.481285	-1.36703
801	0.43254	-1.06682	-0.485101	-1.37108
802	0.43308	-1.06635	-0.488914	-1.37507
803	0.43362	-1.06583	-0.492722	-1.379
804	0.43416	-1.06526	-0.496526	-1.38287
805	0.4347	-1.06464	-0.500324	-1.38667
806	0.43524	-1.06397	-0.504115	-1.39041
807	0.43578	-1.06324	-0.507901	-1.39409
808	0.43632	-1.06247	-0.511679	-1.39769
809	0.43686	-1.06165	-0.515449	-1.40123
810	0.4374	-1.06077	-0.519212	-1.40469
811	0.43794	-1.05984	-0.522965	-1.40809
812	0.43848	-1.05887	-0.52671	-1.41141
813	0.43902	-1.05784	-0.530445	-1.41466
814	0.43956	-1.05676	-0.534169	-1.41783
815	0.4401	-1.05563	-0.537883	-1.42092
816	0.44064	-1.05444	-0.541585	-1.42394
817	0.44118	-1.05321	-0.545276	-1.42688
818	0.44172	-1.05192	-0.548954	-1.42974
819	0.44226	-1.05058	-0.552619	-1.43252
820	0.4428	-1.0492	-0.556271	-1.43522
821	0.44334	-1.04776	-0.559909	-1.43783
822	0.44388	-1.04627	-0.563532	-1.44036
823	0.44442	-1.04472	-0.56714	-1.44281
824	0.44496	-1.04313	-0.570733	-1.44517
825	0.4455	-1.04149	-0.57431	-1.44744
826	0.44604	-1.0398	-0.57787	-1.44962
827	0.44658	-1.03805	-0.581413	-1.45172
828	0.44712	-1.03626	-0.584938	-1.45373
829	0.44766	-1.03441	-0.588445	-1.45564
830	0.4482	-1.03252	-0.591934	-1.45747
831	0.44874	-1.03057	-0.595404	-1.4592
832	0.44928	-1.02858	-0.598854	-1.46084
833	0.44982	-1.02653	-0.602284	-1.46239
834	0.45036	-1.02444	-0.605693	-1.46385
835	0.4509	-1.0223	-0.609081	-1.4652
836	0.45144	-1.02011	-0.612448	-1.46647
837	0.45198	-1.01787	-0.615792	-1.46764
838	0.45252	-1.01559	-0.619114	-1.46871
839	0.45306	-1.01326	-0.622413	-1.46969
840	0.4536	-1.01088	-0.625689	-1.47056
841	0.45414	-1.00845	-0.628941	-1.47134
842	0.45468	-1.00598	-0.632168	-1.47203
843	0.45522	-1.00346	-0.635371	-1.47261
844	0.45576	-1.00089	-0.638548	-1.4731
845	0.4563	-0.998281	-0.6417	-1.47348
846	0.45684	-0.995626	-0.644825	-1.47377
847	0.45738	-0.992926	-0.647924	-1.47396
848	0.45792	-0.990183	-0.650996	-1.47405
849	0.45846	-0.987396	-0.654041	-1.47404
850	0.459	-0.984566	-0.657058	-1.47392
851	0.45954	-0.981694	-0.660047	-1.47371
852	0.46008	-0.97878	-0.663007	-1.4734
853	0.46062	-0.975824	-0.665938	-1.47299
854	0.46116	-0.972828	-0.668839	-1.47247
855	0.4617	-0.969791	-0.671711	-1.47186
856	0.46224	-0.966714	-0.674553	-1.47115
857	0.46278	-0.963599	-0.677365	-1.47034
858	0.46332	-0.960444	-0.680145	-1.46942
859	0.46386	-0.957252	-0.682895	-1.46841
860	0.4644	-0.954022	-0.685613	-1.4673
861	0.46494	-0.950755	-0.688299	-1.46609
862	0.46548	-0.947453	-0.690953	-1.46478
863	0.46602	-0.944114	-0.693575	-1.46337
864	0.46656	-0.940741	-0.696163	-1.46186
865	0.4671	-0.937334	-0.698719	-1.46026
866	0.46764	-0.933893	-0.701241	-1.45855
867	0.46818	-0.930419	-0.70373	-1.45675
868	0.46872	-0.926914	-0.706185	-1.45486
869	0.46926	-0.923376	-0.708606	-1.45287
870	0.4698	-0.919808	-0.710992	-1.45078
871	0.47034	-0.91621	-0.713343	-1.4486
872	0.47088	-0.912583	-0.71566	-1.44632
873	0.47142	-0.908928	-0.717942	-1.44395
874	0.47196	-0.905244	-0.720188	-1.44149
875	0.4725	-0.901534	-0.722398	-1.43894
876	0.47304	-0.897797	-0.724573	-1.43629
877	0.47358	-0.894035	-0.726712	-1.43356
878	0.47412	-0.890248	-0.728815	-1.43073
879	0.47466	-0.886438	-0.730881	-1.42782
880	0.4752	-0.882604	-0.732911	-1.42481
881	0.47574	-0.878748	-0.734904	-1.42172
882	0.47628	-0.874871	-0.736861	-1.41855
883	0.47682	-0.870973	-0.73878	-1.41529
884	0.47736	-0.867055	-0.740663	-1.41194
885	0.4779	-0.863118	-0.742508	-1.40852
886	0.47844	-0.859163	-0.744317	-1.40501
887	0.47898	-0.855191	-0.746087	-1.40142
888	0.47952	-0.851202	-0.747821	-1.39775
889	0.48006	-0.847198	-0.749516	-1.394
890	0.4806	-0.843179	-0.751175	-1.39018
891	0.48114	-0.839146	-0.752795	-1.38627
892	0.48168	-0.835101	-0.754378	-1.3823
893	0.48222	-0.831043	-0.755923	-1.37825
894	0.48276	-0.826974	-0.757431	-1.37413
895	0.4833	-0.822894	-0.7589	-1.36993
896	0.48384	-0.818805	-0.760332	-1.36567
897	0.48438	-0.814707	-0.761726	-1.36134
898	0.48492	-0.810602	-0.763082	-1.35694
899	0.48546	-0.80649	-0.7644	-1.35248
900	0.486	-0.802372	-0.765681	-1.34795
901	0.48654	-0.798248	-0.766924	-1.34336
902	0.48708	-0.794121	-0.768129	-1.33871
903	0.48762	-0.78999	-0.769297	-1.33399
904	0.48816	-0.785857	-0.770427	-1.32923
905	0.4887	-0.781722	-0.77152	-1.3244
906	0.48924	-0.777587	-0.772576	-1.31952
907	0.48978	-0.773452	-0.773594	-1.31458
908	0.49032	-0.769318	-0.774575	-1.3096
909	0.49086	-0.765186	-0.775519	-1.30456
910	0.4914	-0.761057	-0.776426	-1.29948
911	0.49194	-0.756932	-0.777296	-1.29434
912	0.49248	-0.752811	-0.77813	-1.28917
913	0.49302	-0.748696	-0.778927	-1.28395
914	0.49356	-0.744588	-0.779688	-1.27868
915	0.4941	-0.740486	-0.780412	-1.27338
916	0.49464	-0.736393	-0.781101	-1.26804
917	0.49518	-0.732309	-0.781754	-1.26266
918	0.49572	-0.728235	-0.782371	-1.25724
919	0.49626	-0.724171	-0.782953	-1.2518
920	0.4968	-0.720119	-0.7835	-1.24632
921	0.49734	-0.71608	-0.784012	-1.24081
922	0.49788	-0.712054	-0.784489	-1.23527
923	0.49842	-0.708042	-0.784931	-1.22971
924	0.49896	-0.704045	-0.78534	-1.22412
925	0.4995	-0.700064	-0.785714	-1.21851
926	0.50004	-0.696099	-0.786055	-1.21288
927	0.50058	-0.692152	-0.786362	-1.20722
928	0.50112	-0.688223	-0.786636	-1.20156
929	0.50166	-0.684313	-0.786877	-1.19587
930	0.5022	-0.680422	-0.787085	-1.19017
931	0.50274	-0.676553	-0.787261	-1.18446
932	0.50328	-0.672705	-0.787405	-1.17874
933	0.50382	-0.668879	-0.787517	-1.17301
934	0.50436	-0.665075	-0.787598	-1.16728
935	0.5049	-0.661296	-0.787648	-1.16154
936	0.50544	-0.657541	-0.787668	-1.1558
937	0.50598	-0.653811	-0.787656	-1.15005
938	0.50652	-0.650107	-0.787615	-1.14431
939	0.50706	-0.646429	-0.787544	-1.13857
940	0.5076	-0.642779	-0.787444	-1.13283
941	0.50814	-0.639156	-0.787315	-1.1271
942	0.50868	-0.635563	-0.787157	-1.12138
943	0.50922	-0.631998	-0.786971	-1.11566
944	0.50976	-0.628464	-0.786757	-1.10996
945	0.5103	-0.62496	-0.786515	-1.10427
946	0.51084	-0.621488	-0.786247	-1.0986
947	0.51138	-0.618048	-0.785951	-1.09294
948	0.51192	-0.61464	-0.78563	-1.0873
949	0.51246	-0.611265	-0.785282	-1.08168
950	0.513	-0.607924	-0.784909	-1.07608
951	0.51354	-0.604617	-0.784511	-1.07051
952	0.51408	-0.601345	-0.784089	-1.06496
953	0.51462	-0.598109	-0.783642	-1.05944
954	0.51516	-0.594909	-0.783171	-1.05394
955	0.5157	-0.591745	-0.782677	-1.04848
956	0.51624	-0.588619	-0.782159	-1.04305
957	0.51678	-0.58553	-0.78162	-1.03765
958	0.51732	-0.582479	-0.781058	-1.03228
959	0.51786	-0.579466	-0.780474	-1.02695
960	0.5184	-0.576493	-0.779869	-1.02166
961	0.51894	-0.573559	-0.779244	-1.01641
962	0.51948	-0.570665	-0.778598	-1.0112
963	0.52002	-0.567812	-0.777932	-1.00603
964	0.52056	-0.564999	-0.777246	-1.00091
965	0.5211	-0.562227	-0.776542	-0.995832
966	0.52164	-0.559497	-0.775819	-0.9908
967	0.52218	-0.556809	-0.775077	-0.985817
968	0.52272	-0.554164	-0.774319	-0.980883
969	0.52326	-0.551561	-0.773542	-0.976
970	0.5238	-0.549001	-0.772749	-0.97117
971	0.52434	-0.546484	-0.77194	-0.966393
972	0.52488	-0.544011	-0.771115	-0.961671
973	0.52542	-0.541582	-0.770275	-0.957005
974	0.52596	-0.539197	-0.769419	-0.952396
975	0.5265	-0.536856	-0.768549	-0.947847
976	0.52704	-0.53456	-0.767665	-0.943357
977	0.52758	-0.532309	-0.766767	-0.938927
978	0.52812	-0.530103	-0.765856	-0.93456
979	0.52866	-0.527943	-0.764933	-0.930257
980	0.5292	-0.525828	-0.763997	-0.926017
981	0.52974	-0.523759	-0.763049	-0.921843
982	0.53028	-0.521735	-0.76209	-0.917735
983	0.53082	-0.519758	-0.76112	-0.913695
984	0.53136	-0.517827	-0.760139	-0.909723
985	0.5319	-0.515942	-0.759149	-0.90582
986	0.53244	-0.514103	-0.758149	-0.901988
987	0.53298	-0.512311	-0.757139	-0.898226
988	0.53352	-0.510565	-0.756121	-0.894537
989	0.53406	-0.508866	-0.755094	-0.89092
990	0.5346	-0.507213	-0.75406	-0.887377
991	0.53514	-0.505607	-0.753018	-0.883908
992	0.53568	-0.504048	-0.751969	-0.880514
993	0.53622	-0.502535	-0.750914	-0.877196
994	0.53676	-0.501069	-0.749852	-0.873954
995	0.5373	-0.49965	-0.748784	-0.87079
996	0.53784	-0.498277	-0.747711	-0.867703
997	0.53838	-0.496951	-0.746633	-0.864694
998	0.53892	-0.495671	-0.745551	-0.861764
999	0.53946	-0.494437	-0.744464	-0.858913
1000	0.54	-0.493249	-0.743373	-0.856142
1001	0.54054	-0.492108	-0.742279	-0.853451
1002	0.54108	-0.491013	-0.741182	-0.850841
1003	0.54162	-0.489963	-0.740082	-0.848312
1004	0.54216	-0.48896	-0.738979	-0.845864
1005	0.5427	-0.488002	-0.737875	-0.843497
1006	0.54324	-0.487089	-0.736769	-0.841213
1007	0.54378	-0.486221	-0.735662	-0.839011
1008	0.54432	-0.485398	-0.734555	-0.836891
1009	0.54486	-0.48462	-0.733446	-0.834854
1010	0.5454	-0.483887	-0.732337	-0.8329
1011	0.54594	-0.483198	-0.731229	-0.831028
1012	0.54648	-0.482553	-0.730121	-0.82924
1013	0.54702	-0.481952	-0.729013	-0.827535
1014	0.54756	-0.481394	-0.727907	-0.825912
1015	0.5481	-0.480879	-0.726802	-0.824373
1016	0.54864	-0.480407	-0.725699	-0.822917
1017	0.54918	-0.479978	-0.724598	-0.821544
1018	0.54972	-0.479591	-0.723499	-0.820254
1019	0.55026	-0.479246	-0.722403	-0.819046
1020	0.5508	-0.478943	-0.721309	-0.817922
1021	0.55134	-0.478681	-0.720219	-0.816879
1022	0.55188	-0.47846	-0.719132	-0.81592
1023	0.55242	-0.478279	-0.718049	-0.815042
1024	0.55296	-0.478138	-0.716969	-0.814245
1025	0.5535	-0.478038	-0.715894	-0.813531
1026	0.55404	-0.477976	-0.714823	-0.812897
1027	0.55458	-0.477953	-0.713756	-0.812344
1028	0.55512	-0.477969	-0.712695	-0.811872
1029	0.55566	-0.478023	-0.711638	-0.81148
1030	0.5562	-0.478115	-0.710587	-0.811167
1031	0.55674	-0.478243	-0.709541	-0.810933
1032	0.55728	-0.478409	-0.7085	-0.810778
1033	0.55782	-0.47861	-0.707466	-0.8107
1034	0.55836	-0.478848	-0.706437	-0.8107
1035	0.5589	-0.47912	-0.705415	-0.810777
1036	0.55944	-0.479428	-0.704399	-0.810931
1037	0.55998	-0.47977	-0.703389	-0.81116
1038	0.56052	-0.480146	-0.702386	-0.811464
1039	0.56106	-0.480555	-0.70139	-0.811843
1040	0.5616	-0.480997	-0.700401	-0.812296
1041	0.56214	-0.481471	-0.699419	-0.812821
1042	0.56268	-0.481977	-0.698444	-0.813419
1043	0.56322	-0.482514	-0.697476	-0.814089
1044	0.56376	-0.483082	-0.696515	-0.814829
1045	0.5643	-0.48368	-0.695562	-0.815639
1046	0.56484	-0.484307	-0.694617	-0.816518
1047	0.56538	-0.484964	-0.693679	-0.817466
1048	0.56592	-0.485649	-0.692749	-0.818481
1049	0.56646	-0.486363	-0.691826	-0.819562
1050	0.567	-0.487103	-0.690912	-0.82071
1051	0.56754	-0.487871	-0.690005	-0.821921
1052	0.56808	-0.488665	-0.689106	-0.823197
