TimeSlice	Time	LH_AnkleZ	LH_Knee	LH_HipZ
11976	6.46704	-1.77227	-0.387672	-0.62856
11977	6.46758	-1.77227	-0.38762	-0.628531
11978	6.46812	-1.77227	-0.387568	-0.628503
11979	6.46866	-1.77226	-0.387516	-0.628475
11980	6.4692	-1.77226	-0.387465	-0.628447
11981	6.46974	-1.77225	-0.387415	-0.628419
11982	6.47028	-1.77225	-0.387365	-0.628392
11983	6.47082	-1.77224	-0.387315	-0.628364
11984	6.47136	-1.77224	-0.387266	-0.628336
11985	6.4719	-1.77223	-0.387218	-0.628309
11986	6.47244	-1.77223	-0.38717	-0.628282
11987	6.47298	-1.77223	-0.387122	-0.628254
11988	6.47352	-1.77222	-0.387075	-0.628227
11989	6.47406	-1.77222	-0.387029	-0.6282
11990	6.4746	-1.77221	-0.386982	-0.628173
11991	6.47514	-1.77221	-0.386936	-0.628146
11992	6.47568	-1.7722	-0.386891	-0.62812
11993	6.47622	-1.7722	-0.386845	-0.628093
11994	6.47676	-1.77219	-0.3868	-0.628067
11995	6.4773	-1.77219	-0.386755	-0.62804
11996	6.47784	-1.77218	-0.386711	-0.628014
11997	6.47838	-1.77218	-0.386666	-0.627988
11998	6.47892	-1.77217	-0.386621	-0.627962
11999	6.47946	-1.77217	-0.386577	-0.627936
12000	6.48	-1.77216	-0.386532	-0.62791
12001	6.48054	-1.77216	-0.386488	-0.627885
12002	6.48108	-1.77215	-0.386443	-0.627859
12003	6.48162	-1.77215	-0.386399	-0.627834
12004	6.48216	-1.77214	-0.386354	-0.627809
12005	6.4827	-1.77214	-0.386309	-0.627784
12006	6.48324	-1.77213	-0.386264	-0.627759
12007	6.48378	-1.77213	-0.386219	-0.627734
12008	6.48432	-1.77212	-0.386174	-0.62771
12009	6.48486	-1.77212	-0.386129	-0.627685
12010	6.4854	-1.77211	-0.386083	-0.627661
12011	6.48594	-1.77211	-0.386038	-0.627636
12012	6.48648	-1.7721	-0.385992	-0.627612
12013	6.48702	-1.7721	-0.385947	-0.627588
12014	6.48756	-1.77209	-0.385901	-0.627564
12015	6.4881	-1.77209	-0.385855	-0.627541
12016	6.48864	-1.77208	-0.38581	-0.627517
12017	6.48918	-1.77208	-0.385764	-0.627494
12018	6.48972	-1.77207	-0.385719	-0.627471
12019	6.49026	-1.77207	-0.385673	-0.627447
12020	6.4908	-1.77206	-0.385628	-0.627424
12021	6.49134	-1.77206	-0.385583	-0.627402
12022	6.49188	-1.77205	-0.385539	-0.627379
12023	6.49242	-1.77204	-0.385494	-0.627356
12024	6.49296	-1.77204	-0.38545	-0.627334
12025	6.4935	-1.77203	-0.385406	-0.627312
12026	6.49404	-1.77203	-0.385363	-0.62729
12027	6.49458	-1.77202	-0.38532	-0.627268
12028	6.49512	-1.77202	-0.385277	-0.627246
12029	6.49566	-1.77201	-0.385235	-0.627224
12030	6.4962	-1.77201	-0.385193	-0.627203
12031	6.49674	-1.772	-0.385151	-0.627182
12032	6.49728	-1.772	-0.38511	-0.62716
12033	6.49782	-1.77199	-0.38507	-0.627139
12034	6.49836	-1.77198	-0.38503	-0.627119
12035	6.4989	-1.77198	-0.38499	-0.627098
12036	6.49944	-1.77197	-0.384951	-0.627077
12037	6.49998	-1.77197	-0.384912	-0.627057
12038	6.50052	-1.77196	-0.384874	-0.627037
12039	6.50106	-1.77196	-0.384836	-0.627016
12040	6.5016	-1.77195	-0.384798	-0.626997
12041	6.50214	-1.77195	-0.384761	-0.626977
12042	6.50268	-1.77194	-0.384724	-0.626957
12043	6.50322	-1.77193	-0.384687	-0.626938
12044	6.50376	-1.77193	-0.384651	-0.626918
12045	6.5043	-1.77192	-0.384615	-0.626899
12046	6.50484	-1.77192	-0.384579	-0.62688
12047	6.50538	-1.77191	-0.384543	-0.626861
12048	6.50592	-1.77191	-0.384507	-0.626842
12049	6.50646	-1.7719	-0.384472	-0.626824
12050	6.507	-1.77189	-0.384436	-0.626805
12051	6.50754	-1.77189	-0.384401	-0.626787
12052	6.50808	-1.77188	-0.384366	-0.626769
12053	6.50862	-1.77188	-0.38433	-0.626751
12054	6.50916	-1.77187	-0.384295	-0.626733
12055	6.5097	-1.77187	-0.38426	-0.626715
12056	6.51024	-1.77186	-0.384225	-0.626698
12057	6.51078	-1.77185	-0.384189	-0.626681
12058	6.51132	-1.77185	-0.384154	-0.626663
12059	6.51186	-1.77184	-0.384118	-0.626646
12060	6.5124	-1.77184	-0.384083	-0.626629
12061	6.51294	-1.77183	-0.384048	-0.626613
12062	6.51348	-1.77183	-0.384012	-0.626596
12063	6.51402	-1.77182	-0.383977	-0.62658
12064	6.51456	-1.77181	-0.383941	-0.626563
12065	6.5151	-1.77181	-0.383906	-0.626547
12066	6.51564	-1.7718	-0.383871	-0.626531
12067	6.51618	-1.7718	-0.383835	-0.626515
12068	6.51672	-1.77179	-0.3838	-0.6265
12069	6.51726	-1.77178	-0.383765	-0.626484
12070	6.5178	-1.77178	-0.383731	-0.626469
12071	6.51834	-1.77177	-0.383696	-0.626453
12072	6.51888	-1.77177	-0.383661	-0.626438
12073	6.51942	-1.77176	-0.383627	-0.626423
12074	6.51996	-1.77175	-0.383593	-0.626408
12075	6.5205	-1.77175	-0.38356	-0.626394
12076	6.52104	-1.77174	-0.383526	-0.626379
12077	6.52158	-1.77174	-0.383493	-0.626365
12078	6.52212	-1.77173	-0.38346	-0.62635
12079	6.52266	-1.77173	-0.383428	-0.626336
12080	6.5232	-1.77172	-0.383396	-0.626322
12081	6.52374	-1.77171	-0.383364	-0.626308
12082	6.52428	-1.77171	-0.383333	-0.626295
12083	6.52482	-1.7717	-0.383302	-0.626281
12084	6.52536	-1.7717	-0.383271	-0.626268
12085	6.5259	-1.77169	-0.383241	-0.626254
12086	6.52644	-1.77168	-0.383211	-0.626241
12087	6.52698	-1.77168	-0.383181	-0.626228
12088	6.52752	-1.77167	-0.383152	-0.626215
12089	6.52806	-1.77167	-0.383123	-0.626202
12090	6.5286	-1.77166	-0.383095	-0.62619
12091	6.52914	-1.77165	-0.383067	-0.626177
12092	6.52968	-1.77165	-0.383039	-0.626165
12093	6.53022	-1.77164	-0.383011	-0.626152
12094	6.53076	-1.77164	-0.382983	-0.62614
12095	6.5313	-1.77163	-0.382956	-0.626128
12096	6.53184	-1.77162	-0.382929	-0.626116
12097	6.53238	-1.77162	-0.382902	-0.626104
12098	6.53292	-1.77161	-0.382875	-0.626093
12099	6.53346	-1.77161	-0.382848	-0.626081
12100	6.534	-1.7716	-0.382822	-0.62607
12101	6.53454	-1.77159	-0.382795	-0.626058
12102	6.53508	-1.77159	-0.382769	-0.626047
12103	6.53562	-1.77158	-0.382742	-0.626036
12104	6.53616	-1.77158	-0.382716	-0.626025
12105	6.5367	-1.77157	-0.382689	-0.626014
12106	6.53724	-1.77156	-0.382663	-0.626003
12107	6.53778	-1.77156	-0.382637	-0.625993
12108	6.53832	-1.77155	-0.38261	-0.625982
12109	6.53886	-1.77155	-0.382584	-0.625972
12110	6.5394	-1.77154	-0.382557	-0.625961
12111	6.53994	-1.77153	-0.382531	-0.625951
12112	6.54048	-1.77153	-0.382504	-0.625941
12113	6.54102	-1.77152	-0.382478	-0.625931
12114	6.54156	-1.77152	-0.382452	-0.625921
12115	6.5421	-1.77151	-0.382425	-0.625911
12116	6.54264	-1.77151	-0.382399	-0.625902
12117	6.54318	-1.7715	-0.382372	-0.625892
12118	6.54372	-1.77149	-0.382346	-0.625883
12119	6.54426	-1.77149	-0.38232	-0.625873
